x,y,z
-285.2007,-237.49712,622.0
-283.82516,-238.51997,619.0
-282.9081,-239.91068,617.0
-282.4496,-241.67969,616.0
-281.99106,-243.44176,615.0
-281.07404,-244.79741,613.0
-280.6155,-246.54189,612.0
-279.23996,-247.46669,609.0
-278.78143,-249.19016,608.0
-278.3229,-250.90665,607.0
-291.21402,-226.43462,640.0
-291.21402,-228.67654,640.0
-290.759,-230.55766,639.0
-290.30396,-232.43178,638.0
-288.02887,-232.8276,633.0
-285.29874,-232.81708,627.0
-283.93365,-233.889,624.0
-283.47864,-235.69658,623.0
-282.1136,-236.73344,620.0
-281.20352,-238.13466,618.0
-280.2935,-239.52185,616.0
-279.83847,-241.28735,615.0
-279.38345,-243.0459,614.0
-278.9284,-244.79741,613.0
-278.4734,-246.54189,612.0
-277.10834,-247.46669,609.0
-276.65332,-249.19016,608.0
-276.1983,-250.90665,607.0
-288.52237,-228.31924,639.0
-288.07086,-230.19685,638.0
-286.26477,-230.97452,634.0
-284.91022,-232.09196,631.0
-282.20108,-232.07445,625.0
-281.29803,-233.51418,623.0
-280.8465,-235.31824,622.0
-279.49194,-236.35162,619.0
-279.0404,-238.13466,618.0
-278.1374,-239.52185,616.0
-277.2343,-240.89503,614.0
-276.7828,-242.65005,613.0
-276.3313,-244.39806,612.0
-275.87976,-246.13905,611.0
-274.5252,-247.06033,608.0
-274.07367,-248.78032,607.0
-273.62216,-250.4933,606.0
-286.28577,-228.31924,639.0
-284.49368,-229.11443,635.0
-282.7016,-229.88159,631.0
-280.90952,-230.62071,627.0
-280.01346,-232.07445,625.0
-279.11743,-233.51418,623.0
-277.77338,-234.5616,620.0
-276.87732,-235.96979,618.0
-276.4293,-237.74933,617.0
-275.53326,-239.13303,615.0
-275.08524,-240.89503,614.0
-274.6372,-242.65005,613.0
-274.1892,-244.39806,612.0
-273.74118,-246.13905,611.0
-272.3971,-247.06033,608.0
-271.9491,-248.78032,607.0
-271.50107,-250.4933,606.0
-283.60464,-223.4921,638.0
-283.60464,-225.727,638.0
-282.2711,-226.89,635.0
-281.82654,-228.75362,634.0
-280.49298,-229.88159,631.0
-278.7149,-230.62071,627.0
-277.82587,-232.07445,625.0
-276.93683,-233.51418,623.0
-274.71423,-233.80495,618.0
-274.26968,-235.58797,617.0
-273.82516,-237.36398,616.0
-273.38065,-239.13303,615.0
-272.4916,-240.50269,613.0
-272.4916,-242.65005,613.0
-272.0471,-244.39806,612.0
-270.71353,-245.33336,609.0
-270.269,-247.06033,608.0
-269.8245,-248.78032,607.0
-269.8245,-250.90665,607.0
-280.4895,-222.79147,636.0
-280.4895,-225.01941,636.0
-279.60745,-226.5327,634.0
-279.16644,-228.39279,633.0
-277.40237,-229.15295,629.0
-276.52032,-230.62071,627.0
-275.63828,-232.07445,625.0
-274.75623,-233.51418,623.0
-272.99216,-234.18326,619.0
-272.1101,-235.58797,617.0
-271.66907,-237.36398,616.0
-271.22806,-239.13303,615.0
-270.346,-240.50269,613.0
-270.346,-242.65005,613.0
-269.905,-244.39806,612.0
-268.58194,-245.33336,609.0
-268.1409,-247.06033,608.0
-267.6999,-248.78032,607.0
-267.25885,-250.4933,606.0
-277.82587,-222.4412,635.0
-277.82587,-224.6656,635.0
-277.38834,-226.5327,634.0
-276.5133,-228.03198,632.0
-274.7632,-228.78864,628.0
-273.45065,-229.88507,625.0
-273.01312,-231.70314,624.0
-272.57562,-233.51418,623.0
-270.388,-233.80495,618.0
-269.9505,-235.58797,617.0
-269.51297,-237.36398,616.0
-269.07544,-239.13303,615.0
-268.63794,-240.89503,614.0
-268.2004,-242.65005,613.0
-267.76288,-244.39806,612.0
-266.45032,-245.33336,609.0
-266.0128,-247.06033,608.0
-265.5753,-248.78032,607.0
-265.13776,-250.4933,606.0
-275.16922,-222.0909,634.0
-274.7352,-223.958,633.0
-274.30118,-225.81808,632.0
-272.9991,-226.94955,629.0
-271.69708,-228.06,626.0
-270.829,-229.51726,624.0
-270.395,-231.33182,623.0
-269.96097,-233.13936,622.0
-269.09296,-234.5616,620.0
-267.79086,-235.58797,617.0
-267.35687,-237.36398,616.0
-266.92285,-239.13303,615.0
-266.4888,-240.89503,614.0
-266.05478,-242.65005,613.0
-265.62076,-244.39806,612.0
-265.18677,-246.13905,611.0
-263.88467,-247.06033,608.0
-263.45065,-248.78032,607.0
-263.45065,-250.90665,607.0
-272.95013,-222.0909,634.0
-272.51962,-223.958,633.0
-271.65857,-225.46078,631.0
-269.07544,-225.5063,625.0
-268.64493,-227.33138,624.0
-268.2144,-229.14944,623.0
-267.78387,-230.96051,622.0
-267.78387,-233.13936,622.0
-266.92285,-234.5616,620.0
-266.0618,-235.96979,618.0
-265.20078,-237.36398,616.0
-264.77023,-239.13303,615.0
-264.33972,-240.89503,614.0
-263.90918,-242.65005,613.0
-263.47867,-244.39806,612.0
-263.04816,-246.13905,611.0
-262.18713,-247.46669,609.0
-262.18713,-249.60004,609.0
-261.7566,-251.32,608.0
-270.73102,-222.0909,634.0
-269.44995,-223.25038,631.0
-268.1689,-224.38884,628.0
-266.88785,-225.5063,625.0
-266.46082,-227.33138,624.0
-266.0338,-229.14944,623.0
-265.60678,-230.96051,622.0
-264.75275,-232.38972,620.0
-264.3257,-234.18326,619.0
-263.47168,-235.58797,617.0
-263.04465,-237.36398,616.0
-262.61765,-239.13303,615.0
-261.7636,-240.50269,613.0
-261.33658,-242.25423,612.0
-261.33658,-244.39806,612.0
-260.90955,-246.13905,611.0
-260.0555,-247.46669,609.0
-260.90955,-250.41974,611.0
-259.6285,-251.32,608.0
-267.24136,-221.04,631.0
-265.54727,-221.83517,627.0
-264.70023,-223.31693,625.0
-264.27673,-225.14552,624.0
-263.8532,-226.96707,623.0
-263.8532,-229.14944,623.0
-263.4297,-230.96051,622.0
-262.58264,-232.38972,620.0
-262.15912,-234.18326,619.0
-261.31207,-235.58797,617.0
-260.88855,-237.36398,616.0
-260.88855,-239.52185,616.0
-260.04153,-240.89503,614.0
-259.618,-242.65005,613.0
-259.1945,-244.39806,612.0
-258.77097,-246.13905,611.0
-258.77097,-248.2794,611.0
-257.92392,-249.60004,609.0
-257.5004,-251.32,608.0
-269.23294,-220.05215,641.0
-268.3929,-221.60397,639.0
-267.13284,-222.79147,636.0
-263.35266,-221.83517,627.0
-262.51263,-223.31693,625.0
-261.67258,-224.7847,623.0
-261.25256,-226.60275,622.0
-261.25256,-228.78163,622.0
-260.41254,-230.21786,620.0
-259.99252,-232.0149,619.0
-259.57248,-233.80495,618.0
-259.15247,-235.58797,617.0
-259.15247,-237.74933,617.0
-258.73245,-239.52185,616.0
-258.31244,-241.28735,615.0
-257.47238,-242.65005,613.0
-257.47238,-244.79741,613.0
-257.05237,-246.54189,612.0
-256.63235,-248.2794,611.0
-255.79231,-249.60004,609.0
-255.79231,-251.73337,609.0
-273.23715,-195.32788,656.0
-271.57104,-216.97647,652.0
-269.48846,-217.579,647.0
-268.6554,-219.16583,645.0
-266.15628,-219.36555,639.0
-264.90674,-220.56357,636.0
-262.82413,-221.04,631.0
-261.15805,-221.83517,627.0
-260.325,-223.31693,625.0
-259.07547,-224.42389,622.0
-259.07547,-226.60275,622.0
-259.07547,-228.78163,622.0
-258.24243,-230.21786,620.0
-257.40936,-231.64008,618.0
-256.99286,-233.42662,617.0
-256.99286,-235.58797,617.0
-256.99286,-237.74933,617.0
-256.57635,-239.52185,616.0
-256.15982,-241.28735,615.0
-255.32677,-242.65005,613.0
-255.32677,-244.79741,613.0
-254.91026,-246.54189,612.0
-254.49374,-248.2794,611.0
-253.66069,-249.60004,609.0
-253.24417,-251.32,608.0
-271.35406,-193.32416,657.0
-271.35406,-195.62564,657.0
-271.76706,-198.22838,658.0
-269.70197,-215.02179,653.0
-268.87595,-216.64369,651.0
-267.22385,-217.579,647.0
-266.39783,-219.16583,645.0
-263.9197,-219.36555,639.0
-262.2676,-220.21677,635.0
-260.61554,-221.04,631.0
-258.96347,-221.83517,627.0
-257.7244,-222.95964,624.0
-256.89838,-224.42389,622.0
-256.89838,-226.60275,622.0
-256.07233,-228.04599,620.0
-255.6593,-229.84654,619.0
-254.83327,-231.26526,617.0
-254.83327,-233.42662,617.0
-254.83327,-235.58797,617.0
-254.42026,-237.36398,616.0
-254.42026,-239.52185,616.0
-254.00722,-241.28735,615.0
-253.18118,-242.65005,613.0
-253.18118,-244.79741,613.0
-252.76816,-246.54189,612.0
-252.76816,-248.68575,612.0
-252.35515,-250.41974,611.0
-251.52911,-251.73337,609.0
-268.64493,-193.02992,656.0
-268.64493,-195.32788,656.0
-269.05444,-197.92711,657.0
-269.05444,-200.22859,657.0
-266.1878,-214.03395,650.0
-265.36877,-215.64534,648.0
-264.5497,-217.2427,646.0
-262.09262,-217.46689,640.0
-260.45453,-218.33566,636.0
-259.6355,-219.87,634.0
-258.40692,-221.04,631.0
-256.76886,-221.83517,627.0
-256.3593,-223.67426,626.0
-255.13078,-224.7847,623.0
-254.72125,-226.60275,622.0
-253.90222,-228.04599,620.0
-252.67366,-229.1039,617.0
-253.08318,-231.64008,618.0
-252.26413,-233.04828,616.0
-252.26413,-235.20615,616.0
-252.26413,-237.36398,616.0
-252.26413,-239.52185,616.0
-251.85461,-241.28735,615.0
-251.03558,-242.65005,613.0
-251.03558,-244.79741,613.0
-251.03558,-246.94475,613.0
-250.62605,-248.68575,612.0
-250.62605,-250.82957,612.0
-250.21652,-252.56006,611.0
-266.34882,-193.02992,656.0
-266.75485,-195.62564,657.0
-267.16086,-198.22838,658.0
-267.16086,-200.53336,658.0
-267.9729,-203.45486,660.0
-265.9428,-213.38588,655.0
-264.31873,-214.36322,651.0
-263.10068,-215.64534,648.0
-262.69464,-217.579,647.0
-259.8525,-217.46689,640.0
-259.04047,-219.02226,638.0
-257.4164,-219.87,634.0
-256.60434,-221.39029,632.0
-254.57425,-221.83517,627.0
-254.16823,-223.67426,626.0
-253.3562,-225.14552,624.0
-252.95018,-226.96707,623.0
-251.73212,-228.04599,620.0
-251.32611,-229.84654,619.0
-250.92009,-231.64008,618.0
-250.51405,-233.42662,617.0
-250.10803,-235.20615,616.0
-250.10803,-237.36398,616.0
-250.10803,-239.52185,616.0
-249.70201,-241.28735,615.0
-249.296,-243.0459,614.0
-248.88998,-244.79741,613.0
-248.88998,-246.94475,613.0
-248.48396,-248.68575,612.0
-248.48396,-250.82957,612.0
-248.48396,-252.97342,612.0
-264.85776,-195.9234,658.0
-264.85776,-198.22838,658.0
-264.85776,-200.53336,658.0
-264.85776,-202.83833,658.0
-264.45523,-211.73596,657.0
-263.65018,-213.38588,655.0
-262.84515,-215.02179,653.0
-261.63757,-216.3109,650.0
-257.6124,-215.22496,640.0
-257.20987,-217.12709,639.0
-256.00232,-218.33566,636.0
-255.19728,-219.87,634.0
-254.39224,-221.39029,632.0
-253.18468,-222.54276,629.0
-252.78217,-224.38884,628.0
-251.5746,-225.5063,625.0
-251.17209,-227.33138,624.0
-250.36705,-228.78163,622.0
-249.56201,-230.21786,620.0
-249.15948,-232.0149,619.0
-248.35445,-233.42662,617.0
-247.95193,-235.20615,616.0
-247.95193,-237.36398,616.0
-247.95193,-239.52185,616.0
-247.1469,-240.89503,614.0
-247.1469,-243.0459,614.0
-247.1469,-245.19676,614.0
-247.1469,-247.3476,614.0
-246.74437,-249.0921,613.0
-246.74437,-251.23943,613.0
-246.34186,-252.97342,612.0
-262.55463,-195.9234,658.0
-262.55463,-198.22838,658.0
-262.55463,-200.53336,658.0
-263.35266,-203.45486,660.0
-260.16052,-212.40855,652.0
-259.36246,-214.03395,650.0
-258.56442,-215.64534,648.0
-255.37228,-215.22496,640.0
-254.97325,-217.12709,639.0
-253.7762,-218.33566,636.0
-252.97816,-219.87,634.0
-252.97816,-222.0909,634.0
-251.78111,-223.25038,631.0
-250.58405,-224.38884,628.0
-249.78601,-225.86711,626.0
-248.98796,-227.33138,624.0
-248.58894,-229.14944,623.0
-248.18994,-230.96051,622.0
-246.99287,-232.0149,619.0
-246.19484,-233.42662,617.0
-246.19484,-235.58797,617.0
-245.79582,-237.36398,616.0
-245.79582,-239.52185,616.0
-245.3968,-241.28735,615.0
-244.99777,-243.0459,614.0
-244.59875,-244.79741,613.0
-244.99777,-247.3476,614.0
-244.59875,-249.0921,613.0
-244.59875,-251.23943,613.0
-244.19974,-252.97342,612.0
-261.04257,-194.20692,660.0
-261.04257,-196.5189,660.0
-261.04257,-198.8309,660.0
-261.04257,-201.14288,660.0
-261.04257,-203.45486,660.0
-263.41568,-207.63747,666.0
-261.04257,-212.7028,660.0
-259.46048,-213.71167,656.0
-257.08737,-214.03395,650.0
-255.50531,-214.97975,646.0
-253.52771,-215.56126,641.0
-252.73666,-217.12709,639.0
-251.55011,-218.33566,636.0
-251.15459,-220.21677,635.0
-250.75906,-222.0909,634.0
-249.57253,-223.25038,631.0
-248.78148,-224.74617,629.0
-247.59492,-225.86711,626.0
-247.19939,-227.69571,625.0
-246.80388,-229.51726,624.0
-246.01283,-230.96051,622.0
-246.01283,-233.13936,622.0
-244.82628,-234.18326,619.0
-244.03525,-235.58797,617.0
-243.63972,-237.36398,616.0
-243.2442,-239.13303,615.0
-243.2442,-241.28735,615.0
-243.2442,-243.44176,615.0
-242.8487,-245.19676,614.0
-242.8487,-247.3476,614.0
-242.45316,-249.0921,613.0
-242.45316,-251.23943,613.0
-242.45316,-253.38676,613.0
-258.73245,-194.20692,660.0
-257.94843,-195.9234,658.0
-257.94843,-198.22838,658.0
-258.73245,-201.14288,660.0
-259.12445,-203.76312,661.0
-261.08456,-207.63747,666.0
-260.69254,-209.65518,665.0
-259.9085,-211.34714,663.0
-257.94843,-212.05824,658.0
-256.77234,-213.38588,655.0
-255.5963,-214.6925,652.0
-252.85216,-214.64697,645.0
-251.28407,-215.56126,641.0
-250.50005,-217.12709,639.0
-249.32399,-218.33566,636.0
-248.93198,-220.21677,635.0
-248.53995,-222.0909,634.0
-247.36389,-223.25038,631.0
-246.57985,-224.74617,629.0
-245.79582,-226.22792,627.0
-245.4038,-228.06,626.0
-245.0118,-229.88507,625.0
-243.83572,-230.96051,622.0
-243.83572,-233.13936,622.0
-243.0517,-234.5616,620.0
-242.26765,-235.96979,618.0
-241.48361,-237.36398,616.0
-241.48361,-239.52185,616.0
-241.0916,-241.28735,615.0
-241.0916,-243.44176,615.0
-241.0916,-245.59608,615.0
-241.0916,-247.75043,615.0
-241.0916,-249.90479,615.0
-240.69957,-251.64929,614.0
-240.30757,-253.38676,613.0
-256.42236,-194.20692,660.0
-256.42236,-196.5189,660.0
-256.42236,-198.8309,660.0
-256.81085,-201.44763,661.0
-257.19937,-204.0714,662.0
-258.36496,-207.32568,665.0
-258.36496,-209.65518,665.0
-257.5879,-211.34714,663.0
-255.64531,-212.05824,658.0
-253.70271,-212.73433,653.0
-252.53717,-214.03395,650.0
-251.3716,-215.31255,647.0
-250.20605,-216.57011,644.0
-248.65196,-217.46689,640.0
-247.87494,-219.02226,638.0
-247.09789,-220.56357,636.0
-246.70937,-222.4412,635.0
-245.54382,-223.60419,632.0
-244.37827,-224.74617,629.0
-243.60123,-226.22792,627.0
-243.2127,-228.06,626.0
-242.82419,-229.88507,625.0
-241.65863,-230.96051,622.0
-241.65863,-233.13936,622.0
-240.88159,-234.5616,620.0
-240.49309,-236.35162,619.0
-240.10457,-238.13466,618.0
-239.71603,-239.91068,617.0
-239.71603,-242.07204,617.0
-239.32751,-243.83759,616.0
-239.32751,-245.99542,616.0
-238.939,-247.75043,615.0
-238.55049,-249.49843,614.0
-238.55049,-251.64929,614.0
-238.16197,-253.38676,613.0
-254.49724,-194.50117,661.0
-254.49724,-196.81667,661.0
-254.49724,-199.13214,661.0
-254.49724,-201.44763,661.0
-255.26729,-204.37965,663.0
-256.80734,-207.94923,667.0
-256.42233,-209.97046,666.0
-255.26729,-211.34714,663.0
-252.18713,-211.09142,655.0
-251.4171,-212.73433,653.0
-250.64706,-214.36322,651.0
-248.72197,-214.97975,646.0
-247.95193,-216.57011,644.0
-247.18188,-218.14647,642.0
-246.02684,-219.36555,639.0
-244.87178,-220.56357,636.0
-244.48676,-222.4412,635.0
-243.33171,-223.60419,632.0
-242.17665,-224.74617,629.0
-241.79163,-226.58875,628.0
-241.40662,-228.42433,627.0
-240.63658,-229.88507,625.0
-239.86655,-231.33182,623.0
-239.48152,-233.13936,622.0
-238.71149,-234.5616,620.0
-238.71149,-236.73344,620.0
-237.94145,-238.13466,618.0
-237.55643,-239.91068,617.0
-237.55643,-242.07204,617.0
-237.55643,-244.23341,617.0
-237.17142,-245.99542,616.0
-236.78639,-247.75043,615.0
-236.78639,-249.90479,615.0
-236.78639,-252.05913,615.0
-236.40137,-253.80013,614.0
-252.56514,-197.11443,662.0
-252.56514,-199.43341,662.0
-252.56514,-201.7524,662.0
-253.70969,-204.9962,665.0
-253.70969,-207.32568,665.0
-252.56514,-208.70938,662.0
-251.8021,-210.39082,660.0
-250.27603,-211.4137,656.0
-248.74995,-212.40855,652.0
-247.98691,-214.03395,650.0
-246.84238,-215.31255,647.0
-246.07932,-216.9064,645.0
-244.55327,-217.80667,641.0
-244.17175,-219.70883,640.0
-242.26416,-220.21677,635.0
-241.88263,-222.0909,634.0
-240.73808,-223.25038,631.0
-239.59352,-224.38884,628.0
-238.83049,-225.86711,626.0
-238.44897,-227.69571,625.0
-238.06744,-229.51726,624.0
-237.30441,-230.96051,622.0
-236.15985,-232.0149,619.0
-236.15985,-234.18326,619.0
-236.15985,-236.35162,619.0
-236.15985,-238.51997,619.0
-235.39682,-239.91068,617.0
-235.39682,-242.07204,617.0
-235.0153,-243.83759,616.0
-234.63379,-245.59608,615.0
-234.63379,-247.75043,615.0
-234.63379,-249.90479,615.0
-234.63379,-252.05913,615.0
-234.25226,-253.80013,614.0
-250.24805,-194.79543,662.0
-250.24805,-197.11443,662.0
-250.62605,-199.73468,663.0
-250.62605,-202.05716,663.0
-251.76012,-205.30446,666.0
-251.76012,-207.63747,666.0
-250.62605,-209.02464,663.0
-248.73596,-209.75328,658.0
-246.46786,-210.12459,652.0
-246.46786,-212.40855,652.0
-245.71182,-214.03395,650.0
-244.19975,-214.97975,646.0
-243.44373,-216.57011,644.0
-242.30966,-217.80667,641.0
-241.55363,-219.36555,639.0
-240.04155,-220.21677,635.0
-239.2855,-221.74057,633.0
-238.52948,-223.25038,631.0
-237.39542,-224.38884,628.0
-236.63939,-225.86711,626.0
-236.26137,-227.69571,625.0
-235.88336,-229.51726,624.0
-235.12732,-230.96051,622.0
-234.37128,-232.38972,620.0
-233.99327,-234.18326,619.0
-233.99327,-236.35162,619.0
-233.99327,-238.51997,619.0
-233.61523,-240.29951,618.0
-233.61523,-242.46439,618.0
-233.23723,-244.23341,617.0
-232.8592,-245.99542,616.0
-232.48119,-247.75043,615.0
-232.8592,-250.31113,616.0
-232.48119,-252.05913,615.0
-232.10318,-253.80013,614.0
-249.05449,-198.00769,665.0
-248.30545,-199.73468,663.0
-249.05449,-202.6667,665.0
-249.42899,-205.30446,666.0
-249.05449,-207.32568,665.0
-247.93092,-208.70938,662.0
-246.05833,-209.4345,657.0
-244.56027,-210.44687,653.0
-243.81122,-212.08278,651.0
-242.68768,-213.37538,648.0
-241.93863,-214.97975,646.0
-241.18959,-216.57011,644.0
-240.06604,-217.80667,641.0
-239.317,-219.36555,639.0
-237.81894,-220.21677,635.0
-237.06992,-221.74057,633.0
-235.57182,-222.54276,629.0
-235.19733,-224.38884,628.0
-234.8228,-226.22792,627.0
-234.07376,-227.69571,625.0
-234.07376,-229.88507,625.0
-233.32472,-231.33182,623.0
-232.95021,-233.13936,622.0
-232.20117,-234.5616,620.0
-231.82664,-236.35162,619.0
-231.82664,-238.51997,619.0
-231.82664,-240.68834,619.0
-231.82664,-242.8567,619.0
-231.07762,-244.23341,617.0
-231.07762,-246.39478,617.0
-230.7031,-248.15329,616.0
-230.7031,-250.31113,616.0
-230.32858,-252.05913,615.0
-230.32858,-254.21349,615.0
-247.46892,-196.2667,667.0
-247.09789,-198.30545,666.0
-247.09789,-200.63844,666.0
-247.09789,-202.97145,666.0
-247.46892,-205.61272,667.0
-246.72688,-207.32568,665.0
-244.8718,-208.07883,660.0
-243.38771,-209.11572,656.0
-242.27467,-210.44687,653.0
-241.53262,-212.08278,651.0
-240.41957,-213.37538,648.0
-239.67754,-214.97975,646.0
-238.19347,-215.89754,642.0
-237.08041,-217.12709,639.0
-236.7094,-219.02226,638.0
-235.59633,-220.21677,635.0
-234.85431,-221.74057,633.0
-234.11227,-223.25038,631.0
-232.99922,-224.38884,628.0
-232.99922,-226.58875,628.0
-231.88615,-227.69571,625.0
-231.51515,-229.51726,624.0
-231.51515,-231.70314,624.0
-231.14413,-233.51418,623.0
-230.03107,-234.5616,620.0
-230.03107,-236.73344,620.0
-230.03107,-238.90532,620.0
-229.66006,-240.68834,619.0
-229.66006,-242.8567,619.0
-229.28905,-244.62926,618.0
-228.91801,-246.39478,617.0
-228.91801,-248.55614,617.0
-228.547,-250.31113,616.0
-228.547,-252.469,616.0
-228.547,-254.62685,616.0
-248.07443,-196.25618,675.0
-246.60437,-197.44371,671.0
-245.86932,-199.19872,669.0
-245.1343,-200.93971,667.0
-245.1343,-203.27621,667.0
-245.1343,-205.61272,667.0
-245.1343,-207.94923,667.0
-242.92918,-208.3941,661.0
-239.98904,-208.1594,653.0
-239.62152,-210.12459,652.0
-238.88649,-211.75699,650.0
-237.78394,-213.0461,647.0
-237.41643,-214.97975,646.0
-236.68138,-216.57011,644.0
-234.8438,-217.12709,639.0
-233.74124,-218.33566,636.0
-233.37373,-220.21677,635.0
-232.63869,-221.74057,633.0
-231.90366,-223.25038,631.0
-231.16862,-224.74617,629.0
-230.8011,-226.58875,628.0
-230.4336,-228.42433,627.0
-229.69855,-229.88507,625.0
-229.33104,-231.70314,624.0
-229.33104,-233.889,624.0
-228.96352,-235.69658,623.0
-228.96352,-237.87894,623.0
-228.596,-239.67598,622.0
-227.86096,-241.0772,620.0
-227.86096,-243.24904,620.0
-227.86096,-245.42094,620.0
-227.49344,-247.19347,619.0
-227.12593,-248.95897,618.0
-226.7584,-250.71748,617.0
-226.7584,-252.87885,617.0
-226.7584,-255.04019,617.0
-246.80386,-197.12843,678.0
-245.3478,-198.32646,674.0
-243.89172,-199.49648,670.0
-242.79967,-200.93971,667.0
-242.79967,-203.27621,667.0
-242.79967,-205.61272,667.0
-242.07162,-207.32568,665.0
-240.97958,-208.70938,662.0
-238.43146,-208.79694,655.0
-237.33942,-210.12459,652.0
-236.61137,-211.75699,650.0
-235.51932,-213.0461,647.0
-234.79128,-214.64697,645.0
-233.69923,-215.89754,642.0
-232.60718,-217.12709,639.0
