x,y,z
-149.21217,-200.53334,609.0
-149.70221,-203.33224,611.0
-147.4971,-210.88126,602.0
-157.05255,-235.77013,641.0
-156.56253,-237.27293,639.0
-156.56253,-239.51134,639.0
-156.31752,-241.37146,638.0
-155.58249,-242.46086,635.0
-155.33748,-244.29994,634.0
-154.60243,-245.35437,631.0
-153.62239,-245.9954,627.0
-152.64235,-246.60847,623.0
-151.9073,-247.59279,620.0
-151.41728,-248.95897,618.0
-151.41728,-251.12384,618.0
-151.17227,-252.87885,617.0
-149.94722,-252.97342,612.0
-148.77115,-140.26054,616.0
-148.52965,-142.1872,615.0
-148.52965,-144.34154,615.0
-148.28812,-146.25772,614.0
-148.04662,-148.16685,613.0
-148.04662,-150.3142,613.0
-148.28812,-152.71025,614.0
-148.04662,-154.60889,613.0
-148.04662,-156.75624,613.0
-147.5636,-158.38512,611.0
-147.08057,-160.00002,609.0
-147.5636,-162.6658,611.0
-147.8051,-165.07587,612.0
-148.28812,-167.76617,614.0
-148.28812,-169.91702,614.0
-147.08057,-181.33336,609.0
-147.5636,-184.06921,611.0
-146.83905,-195.9444,608.0
-146.59755,-197.74844,607.0
-146.83905,-200.20407,608.0
-147.08057,-202.66667,609.0
-145.38998,-208.77245,602.0
-145.38998,-210.88126,602.0
-145.14848,-212.63626,601.0
-155.05045,-236.13795,642.0
-155.05045,-238.38687,642.0
-154.80894,-240.261,641.0
-154.32591,-241.74976,639.0
-154.0844,-243.60637,638.0
-153.60138,-245.07063,636.0
-152.87685,-246.13202,633.0
-152.39383,-247.56476,631.0
-150.94476,-247.40013,625.0
-150.22021,-248.3915,622.0
-149.49568,-249.36183,619.0
-149.49568,-251.5302,619.0
-149.25417,-253.28868,618.0
-148.28812,-253.80013,614.0
-147.3291,-136.6069,619.0
-147.09108,-138.55107,618.0
-146.85307,-140.48824,617.0
-146.61507,-142.41838,616.0
-146.37704,-144.34154,615.0
-146.13904,-146.25772,614.0
-146.13904,-148.40855,614.0
-146.13904,-150.5594,614.0
-146.13904,-152.71025,614.0
-146.13904,-154.8611,614.0
-146.37704,-157.26767,615.0
-145.90102,-163.19826,613.0
-145.90102,-165.3456,613.0
-146.13904,-167.76617,614.0
-145.90102,-169.64029,613.0
-144.23495,-171.94876,606.0
-144.23495,-174.0716,606.0
-144.71095,-176.77594,608.0
-144.71095,-178.90578,608.0
-144.94897,-181.33336,609.0
-145.66301,-184.37045,612.0
-144.71095,-193.81456,608.0
-144.47296,-195.62213,607.0
-144.47296,-197.74844,607.0
-144.47296,-199.87477,607.0
-144.23495,-201.6683,606.0
-143.04489,-208.42564,601.0
-142.80687,-210.18065,600.0
-142.80687,-212.28246,600.0
-152.80336,-236.13795,642.0
-152.80336,-238.38687,642.0
-152.56535,-240.261,641.0
-152.08932,-241.74976,639.0
-151.8513,-243.60637,638.0
-151.37529,-245.07063,636.0
-150.66124,-246.13202,633.0
-150.18524,-247.56476,631.0
-149.47119,-248.58766,628.0
-148.51915,-249.19019,624.0
-148.04312,-250.57037,622.0
-147.5671,-251.93654,620.0
-147.09108,-253.28868,618.0
-146.61507,-254.62685,616.0
-144.92798,-129.89163,618.0
-144.69345,-131.8428,617.0
-144.92798,-134.22136,618.0
-144.92798,-136.38622,618.0
-144.69345,-138.32687,617.0
-144.69345,-140.48824,617.0
-144.45894,-142.41838,616.0
-143.98991,-144.10683,614.0
-144.22444,-146.49593,615.0
-143.98991,-148.40855,614.0
-143.98991,-150.5594,614.0
-144.22444,-152.95897,615.0
-143.98991,-163.4645,614.0
-143.98991,-165.61534,614.0
-143.98991,-167.76617,614.0
-143.5209,-169.36356,612.0
-142.81737,-170.66667,609.0
-142.34834,-172.23251,607.0
-142.34834,-174.35884,607.0
-142.81737,-177.0667,609.0
-142.81737,-179.20003,609.0
-142.81737,-181.33336,609.0
-142.81737,-183.46669,609.0
-142.34834,-184.9905,607.0
-142.11383,-186.80856,606.0
-141.87933,-192.85825,605.0
-141.87933,-194.97757,605.0
-141.87933,-197.0969,605.0
-141.87933,-199.21622,605.0
-140.00323,-198.67323,597.0
-140.23775,-201.10081,598.0
-139.76872,-202.51604,596.0
-138.83067,-205.30446,592.0
-139.06519,-207.72855,593.0
-139.53421,-210.51343,595.0
-151.02525,-236.87358,644.0
-151.02525,-239.1295,644.0
-151.25978,-241.76028,645.0
-150.08722,-242.1281,640.0
-149.6182,-243.60637,638.0
-148.91466,-244.68529,635.0
-148.68015,-246.52086,634.0
-148.21112,-247.95709,632.0
-147.50758,-248.98349,629.0
-146.80405,-249.98886,626.0
-146.33504,-251.37605,624.0
-146.10052,-253.15558,623.0
-145.16248,-253.69855,619.0
-144.69345,-255.04019,617.0
-142.99588,-130.10182,619.0
-142.76488,-132.05649,618.0
-142.76488,-134.22136,618.0
-142.76488,-136.38622,618.0
-142.76488,-138.55107,618.0
-142.53386,-140.48824,617.0
-142.30286,-142.41838,616.0
-142.07184,-144.34154,615.0
-142.07184,-146.49593,615.0
-141.84084,-148.40855,614.0
-141.84084,-150.5594,614.0
-142.30286,-153.20767,616.0
-141.60982,-163.19826,613.0
-141.60982,-165.3456,613.0
-141.60982,-167.49295,613.0
-141.37881,-169.36356,612.0
-141.1478,-171.22716,611.0
-141.1478,-173.36748,611.0
-141.1478,-175.50783,611.0
-141.1478,-177.6482,611.0
-140.68578,-179.20003,609.0
-141.1478,-181.92886,611.0
-140.68578,-183.46669,609.0
-140.22375,-184.9905,607.0
-139.99275,-186.80856,606.0
-139.76173,-188.61961,605.0
-139.0687,-189.79312,602.0
-138.83769,-191.58316,601.0
-138.83769,-193.68846,601.0
-138.83769,-195.79378,601.0
-138.14465,-196.91122,598.0
-137.91364,-198.67323,597.0
-137.91364,-200.76454,597.0
-137.45161,-202.17625,595.0
-136.9896,-203.57397,593.0
-136.9896,-205.65126,593.0
-136.75859,-207.37823,592.0
-136.9896,-209.80582,593.0
-136.06555,-212.51715,589.0
-148.77116,-236.87358,644.0
-148.77116,-239.1295,644.0
-135.37253,-219.64577,586.0
-147.61612,-241.74976,639.0
-147.3851,-243.60637,638.0
-146.92307,-245.07063,636.0
-146.69206,-246.90971,635.0
-145.99902,-247.95709,632.0
-145.76802,-249.77519,631.0
-144.84398,-250.38821,627.0
-144.15096,-251.37605,624.0
-143.91994,-253.15558,623.0
-143.2269,-254.1084,620.0
-142.76488,-255.45355,618.0
-140.82927,-130.10182,619.0
-140.82927,-132.27017,619.0
-140.82927,-134.43854,619.0
-140.82927,-136.6069,619.0
-140.60176,-138.55107,618.0
-140.60176,-140.71593,618.0
-140.37425,-142.6496,617.0
-139.69173,-144.10683,614.0
-139.69173,-146.25772,614.0
-139.4642,-148.16685,613.0
-139.69173,-150.5594,614.0
-140.14674,-153.20767,616.0
-140.37425,-155.61775,617.0
-140.60176,-158.03484,618.0
-139.2367,-162.93204,612.0
-139.2367,-165.07587,612.0
-139.00919,-166.94649,611.0
-139.00919,-169.0868,611.0
-139.00919,-171.22716,611.0
-139.00919,-173.36748,611.0
-139.00919,-175.50783,611.0
-139.00919,-177.6482,611.0
-139.2367,-180.08278,612.0
-139.00919,-181.92886,611.0
-138.55417,-183.46669,609.0
-138.09915,-184.9905,607.0
-137.87163,-186.80856,606.0
-137.41661,-188.30785,604.0
-136.9616,-189.79312,602.0
-136.50656,-191.26439,600.0
-136.27905,-193.04391,599.0
-136.05154,-194.81642,598.0
-135.82404,-196.58195,597.0
-135.59653,-198.34045,596.0
-135.59653,-200.42824,596.0
-134.91399,-201.49667,593.0
-134.68648,-203.23068,592.0
-134.45897,-204.95767,591.0
-134.23146,-206.67764,590.0
-134.23146,-208.74442,590.0
-134.00395,-210.45389,589.0
-133.54892,-211.79553,587.0
-133.32141,-213.48749,586.0
-133.0939,-215.17242,585.0
-133.32141,-217.593,586.0
-133.0939,-219.27095,585.0
-132.63889,-220.56357,583.0
-144.69696,-242.8427,636.0
-144.01443,-243.91463,633.0
-144.24194,-246.52086,634.0
-144.01443,-248.34944,633.0
-143.5594,-249.77519,631.0
-142.87688,-250.78755,628.0
-142.19434,-251.77892,625.0
-142.19434,-253.96828,625.0
-141.51181,-254.9281,622.0
-140.82927,-255.86691,619.0
-138.88667,-128.14014,620.0
-138.88667,-130.312,620.0
-138.88667,-132.48386,620.0
-138.88667,-134.65572,620.0
-138.66266,-136.6069,619.0
-138.21465,-138.32687,617.0
-138.43864,-140.71593,618.0
-138.21465,-142.6496,617.0
-137.76662,-144.34154,615.0
-137.54262,-146.25772,614.0
-137.09459,-147.92514,612.0
-137.3186,-150.3142,613.0
-137.99063,-153.20767,616.0
-138.21465,-155.61775,617.0
-138.21465,-157.77911,617.0
-137.76662,-159.42201,615.0
-137.3186,-161.05092,613.0
-137.3186,-163.19826,613.0
-137.09459,-165.07587,612.0
-137.3186,-167.49295,613.0
-137.3186,-169.64029,613.0
-136.87057,-171.22716,611.0
-136.87057,-173.36748,611.0
-137.09459,-175.79507,612.0
-137.09459,-177.93895,612.0
-137.3186,-180.37704,613.0
-137.09459,-182.22662,612.0
-135.75052,-182.56291,606.0
-135.75052,-184.68573,606.0
-135.75052,-186.80856,606.0
-135.75052,-188.93138,606.0
-135.3025,-190.42366,604.0
-134.63046,-191.58316,601.0
-134.18245,-193.04391,599.0
-133.95844,-194.81642,598.0
-133.73442,-196.58195,597.0
-133.73442,-198.67323,597.0
-133.73442,-200.76454,597.0
-133.2864,-202.17625,595.0
-133.0624,-203.91727,594.0
-132.61438,-205.30446,592.0
-131.94234,-206.32733,589.0
-131.94234,-208.39061,589.0
-131.71832,-210.09657,588.0
-131.49432,-211.79553,587.0
-131.27031,-213.48749,586.0
-131.0463,-215.17242,585.0
-131.0463,-217.2217,585.0
-130.8223,-218.89613,584.0
-130.37427,-220.18523,582.0
-130.37427,-222.22397,582.0
-129.70224,-223.10675,579.0
-128.80618,-223.57965,575.0
-138.43864,-255.45355,618.0
-136.49608,-123.59673,619.0
-136.49608,-125.7651,619.0
-136.71658,-128.14014,620.0
-136.71658,-130.312,620.0
-137.59863,-133.3386,624.0
-137.37811,-135.3073,623.0
-136.71658,-136.82759,620.0
-136.05505,-138.32687,617.0
-136.05505,-140.48824,617.0
-135.83453,-142.41838,616.0
-135.61403,-144.34154,615.0
-135.61403,-146.49593,615.0
-135.173,-148.16685,613.0
-135.39352,-150.5594,614.0
-135.83453,-153.20767,616.0
-135.83453,-155.36552,616.0
-135.83453,-157.52339,616.0
-135.61403,-159.42201,615.0
-135.39352,-161.31364,614.0
-135.39352,-163.4645,614.0
-135.39352,-165.61534,614.0
-135.61403,-168.03943,615.0
-135.39352,-169.91702,614.0
-135.39352,-172.06787,614.0
-134.73198,-173.36748,611.0
-135.39352,-176.36957,614.0
-135.39352,-178.52045,614.0
-134.9525,-180.08278,612.0
-135.173,-182.52437,613.0
-134.29097,-183.46669,609.0
-134.07045,-185.29526,608.0
-134.07045,-187.42508,608.0
-134.07045,-189.55492,608.0
-133.84995,-191.36948,607.0
-132.74739,-191.90193,602.0
-132.52687,-193.68846,601.0
-132.08586,-195.14221,599.0
-131.86536,-196.91122,598.0
-131.64484,-198.67323,597.0
-131.42433,-200.42824,596.0
-130.9833,-201.83646,594.0
-130.9833,-203.91727,594.0
-130.32178,-204.95767,591.0
-129.88075,-206.32733,589.0
-129.66025,-208.0368,588.0
-129.66025,-210.09657,588.0
-129.43973,-211.79553,587.0
-129.21922,-213.48749,586.0
-129.21922,-215.54025,586.0
-128.9987,-217.2217,585.0
-128.5577,-218.52132,583.0
-128.11667,-219.8069,581.0
-127.89616,-221.46033,580.0
-127.89616,-223.49207,580.0
-127.23463,-224.35732,577.0
-135.1975,-120.03067,623.0
-135.4145,-122.40921,624.0
-135.1975,-124.39542,623.0
-134.98048,-126.37461,622.0
-134.98048,-128.5535,622.0
-134.98048,-130.73236,622.0
-135.1975,-133.12491,623.0
-134.54648,-134.65572,620.0
-134.11244,-136.38622,618.0
-133.89543,-138.32687,617.0
-133.89543,-140.48824,617.0
-133.67844,-142.41838,616.0
-133.46143,-144.34154,615.0
-133.89543,-146.97232,617.0
-133.67844,-148.89198,616.0
-133.67844,-151.04982,616.0
-133.46143,-152.95897,615.0
-133.46143,-155.11331,615.0
-133.46143,-157.26767,615.0
-133.2444,-159.1628,614.0
-133.46143,-161.57637,615.0
-133.67844,-163.99695,616.0
-134.32945,-166.96399,619.0
-134.11244,-168.85912,618.0
-134.11244,-171.02397,618.0
-133.89543,-172.9086,617.0
-133.89543,-175.06996,617.0
-133.67844,-176.94406,616.0
-133.46143,-178.81119,615.0
-133.2444,-180.67128,614.0
-133.02739,-182.52437,613.0
-132.59338,-184.06921,611.0
-132.59338,-186.20953,611.0
-132.59338,-188.34988,611.0
-132.81038,-190.80199,612.0
-132.59338,-192.63055,611.0
-132.59338,-194.7709,611.0
-132.15935,-196.26668,609.0
-131.29132,-197.0969,605.0
-130.20627,-197.5698,600.0
-130.20627,-199.6716,600.0
-129.77223,-201.10081,598.0
-129.77223,-203.19562,598.0
-129.55524,-204.94714,597.0
-129.77223,-207.38525,598.0
-128.03616,-206.67764,590.0
-127.819145,-208.39061,589.0
-127.602135,-210.09657,588.0
-127.385124,-211.79553,587.0
-127.16811,-213.48749,586.0
-127.16811,-215.54025,586.0
-127.16811,-217.593,586.0
-126.51708,-218.52132,583.0
-126.30007,-220.18523,582.0
-126.08306,-221.84215,581.0
-125.43203,-222.7214,578.0
-125.21502,-224.35732,577.0
-124.34698,-224.8092,573.0
-124.34698,-226.81644,573.0
-133.65744,-120.608665,626.0
-133.65744,-122.80155,626.0
-133.65744,-124.99443,626.0
-133.44392,-126.98414,625.0
-133.23041,-128.96684,624.0
-133.0169,-130.94254,623.0
-132.37637,-132.48386,620.0
-131.94936,-134.22136,618.0
-131.94936,-136.38622,618.0
-131.94936,-138.55107,618.0
-131.94936,-140.71593,618.0
-132.16286,-143.11198,619.0
-132.37637,-145.51505,620.0
-132.37637,-147.68695,620.0
-132.16286,-149.6171,619.0
-131.94936,-151.54025,618.0
-131.73584,-153.45639,617.0
-131.30882,-155.11331,615.0
-131.30882,-157.26767,615.0
-131.30882,-159.42201,615.0
-131.73584,-162.10182,617.0
-132.16286,-164.79562,619.0
-132.37637,-167.23372,620.0
-132.37637,-169.4056,620.0
-132.16286,-171.3007,619.0
-131.94936,-173.18883,618.0
-131.94936,-175.3537,618.0
-131.52234,-176.94406,616.0
-131.30882,-178.81119,615.0
-130.8818,-180.37704,613.0
-130.66829,-182.22662,612.0
-130.66829,-184.37045,612.0
-130.8818,-186.81908,613.0
-131.0953,-189.27467,614.0
-130.66829,-190.80199,612.0
-130.45479,-192.63055,611.0
-130.45479,-194.7709,611.0
-129.60074,-195.62213,607.0
-129.38724,-197.42267,606.0
-128.7467,-198.55765,603.0
-128.53319,-200.33717,602.0
-127.892654,-201.43712,599.0
-127.67915,-203.19562,598.0
-127.46564,-204.94714,597.0
-127.46564,-207.03845,597.0
-127.03862,-208.42914,595.0
-126.184586,-209.09822,591.0
-125.97107,-210.81119,590.0
-125.75755,-212.51715,589.0
-125.330536,-213.85179,587.0
-125.117035,-215.54025,586.0
-125.117035,-217.593,586.0
-125.330536,-220.0206,587.0
-124.262985,-220.18523,582.0
-124.04948,-221.84215,581.0
-124.04948,-225.91266,581.0
-123.83597,-227.55556,580.0
-123.40895,-228.79565,578.0
-123.40895,-230.82039,578.0
-123.83597,-233.65083,580.0
-131.67633,-120.80134,627.0
-131.46632,-122.80155,626.0
-131.67633,-125.19411,627.0
-131.67633,-127.390495,627.0
-131.25632,-129.17351,625.0
-130.83629,-130.94254,623.0
-130.20627,-132.48386,620.0
-129.57623,-134.00417,617.0
-129.78624,-136.38622,618.0
-129.78624,-138.55107,618.0
-130.20627,-141.17133,620.0
-130.62628,-143.80559,622.0
-130.83629,-146.21916,623.0
-130.62628,-148.16336,622.0
-130.20627,-149.85881,620.0
-129.99626,-151.78546,619.0
-129.78624,-153.70511,618.0
-129.36623,-155.36552,616.0
-128.9462,-157.01195,614.0
-129.15622,-159.42201,615.0
-130.62628,-163.41545,622.0
-130.83629,-165.86055,623.0
-130.83629,-168.04292,623.0
-130.83629,-170.2253,623.0
-129.99626,-171.3007,619.0
-129.99626,-173.46909,619.0
-129.78624,-175.3537,618.0
-129.57623,-177.23131,617.0
-129.36623,-179.10194,616.0
-129.15622,-180.96555,615.0
-128.52618,-182.22662,612.0
-129.15622,-185.27425,615.0
-129.36623,-187.73335,616.0
-129.15622,-189.58293,615.0
-129.15622,-191.73729,615.0
-128.52618,-192.94583,612.0
-128.31618,-194.7709,611.0
-127.476135,-195.62213,607.0
-127.26612,-197.42267,606.0
-127.056114,-199.21622,605.0
-127.056114,-201.33553,605.0
-126.21607,-202.10968,601.0
-125.586044,-203.19562,598.0
-125.37603,-204.94714,597.0
-125.586044,-207.38525,598.0
-125.37603,-209.12975,597.0
-125.16602,-210.86725,596.0
-124.32598,-211.5258,592.0
-124.115974,-213.23878,591.0
-123.90596,-214.94473,590.0
-123.69595,-216.64369,589.0
-123.06592,-217.593,586.0
-123.27593,-220.0206,587.0
-122.85591,-223.36948,585.0
-122.01587,-223.87741,581.0
-122.22588,-226.30148,582.0
-122.01587,-227.9479,581.0
-122.01587,-229.98315,581.0
-121.80586,-231.61906,580.0
-121.38584,-232.84512,578.0
-121.17583,-234.4635,577.0
-120.5458,-235.2552,574.0
-129.48172,-120.80134,627.0
-129.48172,-122.99771,627.0
-129.48172,-125.19411,627.0
-129.48172,-127.390495,627.0
-129.0687,-129.17351,625.0
-128.8622,-131.15273,624.0
-127.82964,-132.27017,619.0
-127.62313,-134.22136,618.0
-127.62313,-136.38622,618.0
-127.82964,-138.77525,619.0
-128.03615,-141.17133,620.0
-128.65569,-144.03677,623.0
-128.65569,-146.21916,623.0
-128.65569,-148.40155,623.0
-128.03615,-149.85881,620.0
-127.82964,-151.78546,619.0
-127.62313,-153.70511,618.0
-127.416626,-155.61775,617.0
-127.210106,-157.52339,616.0
-128.65569,-161.4958,623.0
-128.65569,-163.67818,623.0
-128.65569,-165.86055,623.0
-128.65569,-168.04292,623.0
-128.65569,-170.2253,623.0
-128.65569,-172.40767,623.0
-128.03615,-173.74931,620.0
-127.62313,-175.3537,618.0
-127.416626,-177.23131,617.0
-127.416626,-179.39268,617.0
-127.416626,-181.55405,617.0
-127.416626,-183.71541,617.0
-127.62313,-186.17802,618.0
-127.416626,-188.03812,617.0
-127.416626,-190.19948,617.0
-127.210106,-192.04906,616.0
-126.59058,-193.2611,613.0
-126.17756,-194.7709,611.0
-125.55803,-195.9444,608.0
-125.14501,-197.42267,606.0
-124.9385,-199.21622,605.0
-124.9385,-201.33553,605.0
-124.731995,-203.11856,604.0
-124.31898,-204.5548,602.0
-124.11246,-206.32034,601.0
-123.69945,-207.73204,599.0
-123.49293,-209.48004,598.0
-123.28642,-211.22104,597.0
-122.873405,-212.59772,595.0
-122.46038,-213.96039,593.0
-122.253876,-215.67336,592.0
-121.84085,-217.0115,590.0
-121.634346,-218.70697,589.0
-121.42783,-220.39542,588.0
-121.01481,-221.69852,586.0
-121.22133,-224.13312,587.0
-121.01481,-225.80405,586.0
-120.808304,-227.468,585.0
-120.39528,-228.73257,583.0
-120.188774,-230.37901,582.0
-119.98226,-232.01842,581.0
-119.15623,-232.44229,577.0
-118.7432,-233.65083,575.0
-118.330185,-234.84534,573.0
-118.330185,-236.85257,573.0
-127.490135,-120.993996,628.0
-127.287125,-122.99771,627.0
-127.287125,-125.19411,627.0
-127.287125,-127.390495,627.0
-126.8811,-129.17351,625.0
-126.47509,-130.94254,623.0
-125.663055,-132.27017,619.0
-125.25703,-134.00417,617.0
-125.460045,-136.38622,618.0
-126.47509,-139.67203,623.0
-126.47509,-141.85442,623.0
-126.47509,-144.03677,623.0
-126.47509,-146.21916,623.0
-126.27208,-148.16336,622.0
-125.86606,-149.85881,620.0
-125.663055,-151.78546,619.0
-125.86606,-154.20253,620.0
-125.663055,-156.1222,619.0
-127.084114,-160.08058,626.0
-126.8811,-162.01424,625.0
-126.6781,-163.9409,624.0
-126.47509,-165.86055,623.0
-126.47509,-168.04292,623.0
-126.6781,-170.49852,624.0
-126.6781,-172.6844,624.0
-126.6781,-174.87029,624.0
-126.47509,-176.77242,623.0
-125.460045,-177.51855,618.0
-125.25703,-179.39268,617.0
-125.25703,-181.55405,617.0
-125.460045,-184.01317,618.0
-125.86606,-186.78053,620.0
-125.663055,-188.64764,619.0
-125.460045,-190.50774,618.0
-125.25703,-192.36082,617.0
-124.648,-193.57637,614.0
-124.03897,-194.7709,611.0
-124.03897,-196.91122,611.0
-123.42995,-198.07423,608.0
-123.22693,-199.87477,607.0
-122.82091,-201.33553,605.0
-122.82091,-203.45485,605.0
-122.617905,-205.23438,604.0
-122.82091,-207.69353,605.0
-122.617905,-209.46603,604.0
-122.82091,-211.93216,605.0
-122.21188,-212.99007,602.0
-120.79081,-212.59772,595.0
-120.58781,-214.3212,594.0
-120.58781,-216.40198,594.0
-120.384796,-218.11496,593.0
-120.58781,-220.56357,594.0
-119.36975,-220.39542,588.0
-118.96372,-221.69852,586.0
-119.16674,-224.13312,587.0
-119.16674,-226.18939,587.0
-118.76071,-227.468,585.0
-118.3547,-228.73257,583.0
-117.94868,-229.98315,581.0
-117.94868,-232.01842,581.0
-117.54266,-233.24797,579.0
-117.33965,-234.86986,578.0
-116.52761,-235.2552,574.0
-116.52761,-237.26593,574.0
-125.29202,-118.79411,628.0
-125.29202,-120.993996,628.0
-125.092514,-122.99771,627.0
-125.092514,-125.19411,627.0
-124.893005,-127.18732,626.0
