x,y,z
-162.98885,-238.40791,597.0
-162.71584,-240.09636,596.0
-162.44281,-241.7778,595.0
-161.89679,-243.04237,593.0
-161.07774,-243.87961,590.0
-164.67241,-235.43733,611.0
-164.94193,-237.9665,612.0
-164.67241,-239.71802,611.0
-164.94193,-242.25423,612.0
-164.67241,-243.9987,611.0
-160.36021,-239.69353,595.0
-160.0907,-241.37146,594.0
-160.0907,-243.45224,594.0
-159.28215,-244.29297,591.0
-162.0018,-234.66669,609.0
-162.79984,-237.9665,612.0
-162.79984,-240.11034,612.0
-163.33188,-243.0459,614.0
-162.53383,-243.9987,611.0
-162.0018,-245.33336,609.0
-158.01161,-241.37146,594.0
-158.54362,-244.27196,596.0
-157.47958,-244.70633,592.0
-161.18275,-238.74417,614.0
-161.97029,-242.07204,617.0
-161.70778,-243.83759,616.0
-160.65773,-244.39806,612.0
-159.8702,-245.33336,609.0
-159.34517,-246.65399,607.0
-157.7701,-246.32121,601.0
-156.98256,-247.18645,598.0
-161.10574,-241.85486,622.0
-160.3287,-242.8567,619.0
-159.55167,-243.83759,616.0
-158.51562,-244.39806,612.0
-158.2566,-246.13905,611.0
-157.47957,-247.06033,608.0
-155.92549,-246.73106,602.0
-155.14845,-247.5998,599.0
-159.43968,-240.44666,624.0
-158.92865,-241.85486,622.0
-158.16211,-242.8567,619.0
-157.14006,-243.44176,615.0
-156.37352,-244.39806,612.0
-156.11803,-246.13905,611.0
-155.35147,-247.06033,608.0
-153.8184,-246.73106,602.0
-153.30737,-248.01315,600.0
-157.25555,-240.44666,624.0
-156.75154,-241.85486,622.0
-155.9955,-242.8567,619.0
-154.23141,-242.25423,612.0
-154.23141,-244.39806,612.0
-153.47537,-245.33336,609.0
-152.71933,-246.24767,606.0
-151.71129,-246.73106,602.0
-151.20728,-248.01315,600.0
-147.3676,-166.18282,593.0
-147.61612,-168.54385,594.0
-155.817,-237.20987,627.0
-155.31998,-238.6426,625.0
-155.07147,-240.44666,624.0
-155.07147,-242.6325,624.0
-153.82892,-242.8567,619.0
-152.08932,-242.25423,612.0
-151.8408,-243.9987,611.0
-151.8408,-246.13905,611.0
-151.8408,-248.2794,611.0
-149.85272,-247.1409,603.0
-148.85867,-247.5998,599.0
-145.78201,-145.9004,595.0
-145.537,-147.73598,594.0
-145.29199,-149.56454,593.0
-145.29199,-151.64183,593.0
-145.04698,-153.4599,592.0
-145.29199,-155.7964,593.0
-145.78201,-164.65901,595.0
-145.78201,-166.7433,595.0
-145.78201,-168.82759,595.0
-146.02702,-171.19913,596.0
-145.537,-172.70544,594.0
-144.55696,-190.14342,590.0
-154.11241,-235.76312,629.0
-153.62239,-237.20987,627.0
-153.37738,-239.02441,626.0
-153.13237,-240.83197,625.0
-152.88736,-242.6325,624.0
-151.41728,-242.46439,618.0
-150.68225,-243.44176,615.0
-149.94722,-244.39806,612.0
-149.70221,-246.13905,611.0
-149.94722,-248.68575,612.0
-148.96716,-249.19016,608.0
-147.00708,-248.01315,600.0
-143.69942,-143.81612,595.0
-143.69942,-145.9004,595.0
-143.69942,-147.9847,595.0
-143.45789,-149.81677,594.0
-143.21638,-151.64183,593.0
-142.97487,-153.4599,592.0
-142.49185,-155.00822,590.0
-143.69942,-164.65901,595.0
-143.69942,-166.7433,595.0
-143.69942,-168.82759,595.0
-143.94092,-171.19913,596.0
-142.49185,-177.74277,590.0
-141.76732,-185.06406,587.0
-142.25034,-187.75786,589.0
-142.49185,-190.14342,590.0
-142.25034,-191.8844,589.0
-142.25034,-193.94768,589.0
-142.00882,-195.67816,588.0
-140.55975,-203.87523,582.0
-152.39383,-236.51277,631.0
-151.42778,-237.20987,627.0
-151.18626,-239.02441,626.0
-150.94476,-240.83197,625.0
-150.46173,-242.24368,623.0
-149.25417,-242.46439,618.0
-148.52965,-243.44176,615.0
-148.28812,-245.19676,614.0
-148.04662,-246.94475,613.0
-148.04662,-249.0921,613.0
-146.59755,-248.78032,607.0
-145.873,-249.66658,604.0
-142.33086,-140.35161,598.0
-142.09283,-142.20822,597.0
-141.6168,-143.81612,595.0
-141.6168,-145.9004,595.0
-141.6168,-147.9847,595.0
-141.37881,-149.81677,594.0
-141.37881,-151.89755,594.0
-140.66476,-153.20067,591.0
-140.66476,-155.27095,591.0
-140.90279,-157.60745,592.0
-140.90279,-159.68124,592.0
-141.37881,-162.30148,594.0
-141.6168,-164.65901,595.0
-141.6168,-166.7433,595.0
-141.6168,-168.82759,595.0
-141.85483,-171.19913,596.0
-140.90279,-178.34529,592.0
-140.90279,-180.41907,592.0
-140.66476,-182.18459,591.0
-140.18875,-183.63133,589.0
-139.95074,-185.37932,588.0
-140.42676,-188.07664,590.0
-140.42676,-190.14342,590.0
-140.42676,-192.21019,590.0
-140.42676,-194.27696,590.0
-139.95074,-195.67816,588.0
-139.2367,-204.92613,585.0
-139.2367,-206.9754,585.0
-150.42323,-234.67369,632.0
-150.42323,-236.88759,632.0
-149.47119,-237.5882,628.0
-148.99518,-239.02441,626.0
-148.51915,-240.44666,624.0
-148.28113,-242.24368,623.0
-147.5671,-243.24904,620.0
-147.09108,-244.62926,618.0
-146.61507,-245.99542,616.0
-146.13904,-247.3476,614.0
-146.13904,-249.49843,614.0
-145.425,-250.41974,611.0
-144.23495,-250.4933,606.0
-140.23775,-138.2568,598.0
-140.23775,-140.35161,598.0
-140.00323,-142.20822,597.0
-139.76872,-144.05783,596.0
-139.53421,-145.9004,595.0
-139.2997,-147.73598,594.0
-139.2997,-149.81677,594.0
-138.59616,-151.1304,591.0
-138.36166,-152.94145,590.0
-138.36166,-155.00822,590.0
-138.83067,-157.60745,592.0
-139.2997,-164.38228,594.0
-139.2997,-166.46306,594.0
-139.2997,-168.54385,594.0
-139.53421,-170.91188,595.0
-138.59616,-178.04402,591.0
-139.06519,-180.72383,593.0
-138.83067,-182.49284,592.0
-138.59616,-184.25487,591.0
-138.59616,-186.32513,591.0
-138.59616,-188.39542,591.0
-138.36166,-190.14342,590.0
-138.36166,-192.21019,590.0
-138.36166,-194.27696,590.0
-138.36166,-196.34373,590.0
-137.1891,-202.87688,585.0
-137.1891,-204.92613,585.0
-136.95459,-206.6216,584.0
-147.27309,-237.5882,628.0
-146.80405,-239.02441,626.0
-146.33504,-240.44666,624.0
-145.86601,-241.85486,622.0
-145.86601,-244.03374,622.0
-145.39699,-245.42094,620.0
-144.92798,-246.79413,618.0
-144.22444,-247.75043,615.0
-143.98991,-249.49843,614.0
-142.81737,-249.60004,609.0
-142.34834,-250.90665,607.0
-138.37566,-136.38971,599.0
-138.60667,-138.71921,600.0
-138.14465,-140.35161,598.0
-138.14465,-142.44644,598.0
-137.68263,-144.05783,596.0
-137.45161,-145.9004,595.0
-137.22061,-147.73598,594.0
-137.22061,-149.81677,594.0
-136.9896,-151.64183,593.0
-136.06555,-152.68222,589.0
-136.29657,-155.00822,590.0
-136.06555,-156.80876,589.0
-136.9896,-168.2601,593.0
-136.9896,-170.33739,593.0
-136.52759,-171.83319,591.0
-136.29657,-175.676,590.0
-136.75859,-178.34529,592.0
-136.75859,-180.41907,592.0
-136.52759,-182.18459,591.0
-136.52759,-184.25487,591.0
-136.52759,-186.32513,591.0
-136.29657,-188.07664,590.0
-136.29657,-190.14342,590.0
-136.29657,-192.21019,590.0
-136.06555,-193.94768,589.0
-135.37253,-195.0126,586.0
-134.67949,-196.05649,583.0
-134.21747,-197.41916,581.0
-134.91049,-202.53008,584.0
-135.14151,-204.92613,585.0
-135.14151,-206.9754,585.0
-132.8314,-209.48004,575.0
-132.36938,-212.76585,573.0
-144.15096,-238.26077,624.0
-144.15096,-240.44666,624.0
-143.91994,-242.24368,623.0
-143.91994,-244.42606,623.0
-143.68892,-246.21262,622.0
-143.2269,-247.59279,620.0
-142.30286,-248.15329,616.0
-142.07184,-249.90479,615.0
-141.60982,-251.23943,613.0
-140.45477,-251.32,608.0
-136.73409,-136.84511,601.0
-136.50656,-138.71921,600.0
-136.27905,-140.5863,599.0
-136.05154,-142.44644,598.0
-135.82404,-144.29953,597.0
-135.36902,-145.9004,595.0
-135.1415,-147.73598,594.0
-135.1415,-149.81677,594.0
-135.1415,-151.89755,594.0
-135.59653,-154.49678,596.0
-134.23146,-155.00822,590.0
-137.64412,-161.06842,605.0
-134.68648,-167.97636,592.0
-134.68648,-170.05014,592.0
-134.91399,-172.41469,593.0
-135.1415,-174.78622,594.0
-135.1415,-176.86702,594.0
-134.68648,-178.34529,592.0
-134.68648,-180.41907,592.0
-134.45897,-182.18459,591.0
-134.45897,-184.25487,591.0
-134.68648,-186.64041,592.0
-134.45897,-188.39542,591.0
-134.23146,-190.14342,590.0
-134.00395,-191.8844,589.0
-133.54892,-193.28912,587.0
-132.8664,-194.34703,584.0
-132.41138,-195.7202,582.0
-132.18385,-197.41916,581.0
-132.18385,-199.45444,581.0
-132.18385,-201.48969,581.0
-133.0939,-204.92613,585.0
-130.59128,-203.08356,574.0
-130.59128,-205.09428,574.0
-130.36377,-206.74419,573.0
-130.36377,-208.75142,573.0
-130.36377,-210.75864,573.0
-130.13626,-212.39455,572.0
-129.45374,-213.2738,569.0
-128.9987,-214.51036,567.0
-129.22621,-216.87837,568.0
-142.64937,-241.60265,627.0
-142.19434,-243.02136,625.0
-141.51181,-244.03374,622.0
-141.73932,-246.60847,623.0
-141.51181,-248.3915,622.0
-140.14674,-248.15329,616.0
-139.91924,-249.90479,615.0
-139.69173,-251.64929,614.0
-139.00919,-252.56006,611.0
-135.07849,-133.07587,603.0
-135.07849,-135.18817,603.0
-134.85448,-137.0728,602.0
-134.63046,-138.95041,601.0
-134.18245,-140.5863,599.0
-133.95844,-142.44644,598.0
-133.73442,-144.29953,597.0
-133.5104,-146.14561,596.0
-133.2864,-147.9847,595.0
-133.73442,-150.57341,597.0
-133.73442,-152.66472,597.0
-134.18245,-155.27444,599.0
-134.18245,-157.37276,599.0
-135.75052,-161.33466,606.0
-135.75052,-163.45747,606.0
-132.39035,-165.62233,591.0
-132.83838,-168.2601,593.0
-132.83838,-170.33739,593.0
-132.83838,-172.41469,593.0
-133.0624,-174.78622,594.0
-133.0624,-176.86702,594.0
-132.83838,-178.64655,593.0
-132.83838,-180.72383,593.0
-132.83838,-182.80112,593.0
-132.61438,-184.56664,592.0
-132.61438,-186.64041,592.0
-132.39035,-188.39542,591.0
-131.94234,-189.82114,589.0
-131.71832,-191.55862,588.0
-131.27031,-192.95984,586.0
-130.8223,-194.34703,584.0
-130.15025,-195.38391,581.0
-129.92624,-197.07938,580.0
-129.47823,-198.42455,578.0
-129.47823,-200.4493,578.0
-129.0302,-201.77342,576.0
-128.35817,-202.72975,573.0
-128.35817,-204.73697,573.0
-128.35817,-206.74419,573.0
-128.35817,-208.75142,573.0
-128.35817,-210.75864,573.0
-128.13416,-212.39455,572.0
-127.46213,-213.2738,569.0
-127.01411,-214.51036,567.0
-127.01411,-216.49655,567.0
-127.686134,-219.63876,570.0
-126.7901,-220.08014,566.0
-126.56608,-221.6705,565.0
-126.56608,-223.64972,565.0
-126.34207,-225.2296,564.0
-126.34207,-227.20528,564.0
-126.56608,-229.58733,565.0
-137.76662,-252.05913,615.0
-124.32597,-229.41217,555.0
-132.9679,-130.96355,603.0
-132.9679,-133.07587,603.0
-132.9679,-135.18817,603.0
-132.74739,-137.0728,602.0
-132.74739,-139.18161,602.0
-132.30637,-140.82101,600.0
-131.64484,-142.20822,597.0
-131.64484,-144.29953,597.0
-131.64484,-146.39082,597.0
-131.86536,-148.73083,598.0
-132.08586,-151.07785,599.0
-132.08586,-153.17615,599.0
-132.30637,-155.53368,600.0
-132.30637,-157.63548,600.0
-131.86536,-159.20483,598.0
-131.20381,-160.49043,595.0
-130.9833,-162.30148,594.0
-130.9833,-164.38228,594.0
-130.7628,-166.18282,593.0
-130.9833,-168.54385,594.0
-130.9833,-170.62463,594.0
-130.9833,-172.70544,594.0
-131.42433,-175.37474,596.0
-131.64484,-177.76028,597.0
-131.20381,-179.24907,595.0
-130.9833,-181.0286,594.0
-130.9833,-183.10938,594.0
-130.7628,-184.8784,593.0
-130.7628,-186.95567,593.0
-130.54228,-188.71419,592.0
-130.32178,-190.46568,591.0
-129.66025,-191.55862,588.0
-129.66025,-193.6184,588.0
-129.43973,-195.34538,587.0
-128.9987,-196.72906,585.0
-128.33717,-197.75896,582.0
-128.11667,-199.45444,581.0
-127.89616,-201.14288,580.0
-127.45514,-202.47403,578.0
-127.014114,-203.79115,576.0
-126.5731,-205.09428,574.0
-126.352585,-206.74419,573.0
-126.5731,-209.11572,574.0
-126.5731,-211.12645,574.0
-126.5731,-213.13718,574.0
-126.5731,-215.1479,574.0
-125.02952,-214.51036,567.0
-124.809006,-216.11473,566.0
-124.809006,-218.09744,566.0
-124.809006,-220.08014,566.0
-124.58849,-221.6705,565.0
-124.58849,-223.64972,565.0
-124.36799,-225.2296,564.0
-124.14748,-226.80243,563.0
-124.14748,-228.77463,563.0
-123.48594,-229.51726,560.0
-122.383385,-229.41217,555.0
-131.50833,-129.4923,606.0
-131.29132,-131.39792,605.0
-131.29132,-133.51726,605.0
-131.0743,-135.41237,604.0
-130.85728,-137.30049,603.0
-130.42328,-138.95041,601.0
-129.98924,-140.5863,599.0
-129.55524,-142.20822,597.0
-129.55524,-144.29953,597.0
-129.77223,-146.63603,598.0
-130.20627,-149.22827,600.0
-130.42328,-151.58228,601.0
-130.42328,-153.68759,601.0
-130.64029,-156.05212,602.0
-130.20627,-157.63548,600.0
-129.98924,-159.47105,599.0
-129.55524,-161.02989,597.0
-128.90419,-162.30148,594.0
-128.90419,-164.38228,594.0
-128.90419,-166.46306,594.0
-129.12122,-168.82759,595.0
-129.33823,-171.19913,596.0
-129.33823,-173.28694,596.0
-129.33823,-175.37474,596.0
-129.55524,-177.76028,597.0
-129.55524,-179.85158,597.0
-129.55524,-181.94287,597.0
-129.33823,-183.7259,596.0
-129.33823,-185.81369,596.0
-129.33823,-187.90149,596.0
-128.90419,-189.35173,594.0
-128.68718,-191.11024,593.0
-127.385124,-191.23285,587.0
-128.03616,-194.27696,590.0
-127.16811,-195.0126,586.0
-127.16811,-197.06535,586.0
-127.16811,-199.11812,586.0
-126.95111,-200.82762,585.0
-126.73409,-202.53008,584.0
-126.73409,-204.57584,584.0
-126.30007,-205.91397,582.0
-125.43203,-206.5235,578.0
-124.781006,-207.46582,575.0
-124.56399,-209.11572,574.0
-124.56399,-211.12645,574.0
-124.34698,-212.76585,573.0
-124.34698,-214.77309,573.0
-123.044914,-214.51036,567.0
-122.82791,-216.11473,566.0
-122.6109,-217.7121,565.0
-122.6109,-219.69131,565.0
-122.6109,-221.6705,565.0
-122.6109,-223.64972,565.0
-122.6109,-225.62892,565.0
-122.17687,-226.80243,563.0
-121.52585,-227.55559,560.0
-121.30883,-229.10742,559.0
-120.65781,-229.82553,556.0
-129.17372,-127.15929,605.0
-129.38724,-129.4923,606.0
-128.9602,-131.18074,604.0
-128.9602,-133.29655,604.0
-128.7467,-135.18817,603.0
-128.53319,-137.0728,602.0
-128.31969,-138.95041,601.0
-127.67915,-140.35161,598.0
-127.46564,-142.20822,597.0
-127.46564,-144.29953,597.0
-127.892654,-146.88124,599.0
-128.31969,-149.47697,601.0
-128.31969,-151.58228,601.0
-128.53319,-153.94331,602.0
-128.31969,-155.7929,601.0
-128.10617,-157.63548,600.0
-127.67915,-159.20483,598.0
-127.25214,-160.76016,596.0
-127.25214,-162.84796,596.0
-127.03862,-164.65901,595.0
-127.25214,-167.02354,596.0
-127.25214,-169.11133,596.0
-127.25214,-171.19913,596.0
-127.46564,-173.57768,597.0
-127.892654,-176.25749,599.0
-127.67915,-178.05803,598.0
-127.67915,-180.15283,598.0
-127.46564,-181.94287,597.0
-127.67915,-184.34244,598.0
-127.67915,-186.43723,598.0
-127.67915,-188.53203,598.0
-127.67915,-190.62683,598.0
-127.46564,-192.39935,597.0
-126.6116,-193.18753,593.0
-126.39809,-194.93553,592.0
-126.39809,-197.00932,592.0
-125.97107,-198.4105,590.0
-125.75755,-200.1375,589.0
-125.117035,-201.17091,586.0
-124.90352,-202.87688,585.0
-124.90352,-204.92613,585.0
-124.69,-206.6216,584.0
-124.04948,-207.59543,581.0
-123.62245,-208.90904,579.0
-123.195435,-210.20866,577.0
-122.76842,-211.49426,575.0
-122.98192,-213.87982,576.0
-123.40895,-216.64719,578.0
-121.27384,-214.88867,568.0
-120.84682,-216.11473,566.0
-120.633316,-217.7121,565.0
-120.633316,-219.69131,565.0
-120.4198,-221.27817,564.0
-120.633316,-223.64972,565.0
-120.633316,-225.62892,565.0
-120.633316,-227.60814,565.0
-120.633316,-229.58733,565.0
-119.56576,-229.51726,560.0
-127.26612,-125.24665,606.0
-127.26612,-127.36947,606.0
-127.26612,-129.4923,606.0
-127.26612,-131.61511,606.0
-127.056114,-133.51726,605.0
-126.63609,-135.18817,603.0
-126.21607,-136.84511,601.0
-125.79605,-138.48802,599.0
-125.586044,-140.35161,598.0
-125.586044,-142.44644,598.0
-125.586044,-144.54124,598.0
-126.006065,-147.12646,600.0
-126.21607,-149.47697,601.0
-126.21607,-151.58228,601.0
-126.21607,-153.68759,601.0
-126.21607,-155.7929,601.0
-125.79605,-157.37276,599.0
-125.586044,-159.20483,598.0
-125.16602,-160.76016,596.0
-125.37603,-163.12119,597.0
-126.21607,-166.31944,601.0
-126.42608,-168.70499,602.0
-126.8461,-171.38129,604.0
-126.8461,-173.4971,604.0
-126.63609,-175.3222,603.0
-126.21607,-176.84601,601.0
-125.79605,-178.3558,599.0
-125.79605,-180.4541,599.0
-125.586044,-182.24763,598.0
-125.586044,-184.34244,598.0
-125.586044,-186.43723,598.0
-125.79605,-188.8473,599.0
-125.586044,-190.62683,598.0
-124.95601,-191.7548,595.0
-124.746,-193.5133,594.0
-124.53599,-195.26482,593.0
-124.32598,-197.00932,592.0
-123.90596,-198.4105,590.0
-123.48594,-199.7977,588.0
-123.06592,-201.17091,586.0
-122.85591,-202.87688,585.0
-122.6459,-204.57584,584.0
-122.22588,-205.91397,582.0
-122.01587,-207.59543,581.0
-121.80586,-209.26987,580.0
-121.80586,-211.3016,580.0
-121.80586,-213.33334,580.0
-121.80586,-215.36508,580.0
-120.755806,-215.52272,575.0
-120.5458,-217.15863,574.0
-119.07573,-216.49655,567.0
-119.07573,-218.48277,567.0
-119.07573,-220.46898,567.0
-118.865715,-222.06285,566.0
-118.65571,-223.64972,565.0
-118.65571,-225.62892,565.0
-118.65571,-227.60814,565.0
-118.65571,-229.58733,565.0
-118.65571,-231.56651,565.0
-125.55803,-121.400345,608.0
-125.14501,-123.12383,606.0
-125.14501,-125.24665,606.0
-125.14501,-127.36947,606.0
-125.14501,-129.4923,606.0
-124.9385,-131.39792,605.0
-124.9385,-133.51726,605.0
-124.31898,-134.96399,602.0
-124.11246,-136.84511,601.0
-123.69945,-138.48802,599.0
-123.49293,-140.35161,598.0
-123.69945,-142.68465,599.0
-124.11246,-145.26637,601.0
-124.31898,-147.61688,602.0
-124.31898,-149.7257,602.0
-124.31898,-151.8345,602.0
-124.11246,-153.68759,601.0
-124.11246,-155.7929,601.0
-123.69945,-157.37276,599.0
-123.49293,-159.20483,598.0
-125.55803,-163.99695,608.0
-124.52548,-164.76059,603.0
-124.52548,-166.87291,603.0
-124.52548,-168.98523,603.0
-124.731995,-171.38129,604.0
-124.9385,-173.78435,605.0
-124.731995,-175.61295,604.0
-124.52548,-177.43451,603.0
-123.90595,-178.65356,600.0
-123.69945,-180.4541,599.0
-123.69945,-182.5524,599.0
-123.69945,-184.6507,599.0
-123.90595,-187.06078,600.0
-124.11246,-189.47784,601.0
-123.90595,-191.26439,600.0
-123.49293,-192.72162,598.0
-122.66689,-193.5133,594.0
-122.66689,-195.5941,594.0
-122.46038,-197.3421,593.0
-122.253876,-199.0831,592.0
-122.253876,-201.15688,592.0
-121.22133,-201.5142,587.0
-121.01481,-203.22368,586.0
-120.808304,-204.92613,585.0
-120.39528,-206.26778,583.0
-119.98226,-207.59543,581.0
-119.98226,-209.63068,581.0
-119.98226,-211.66591,581.0
-119.98226,-213.70117,581.0
-119.77576,-215.36508,580.0
-119.36273,-216.64719,578.0
-118.7432,-217.53696,575.0
-118.330185,-218.78752,573.0
-117.710655,-219.63876,570.0
-117.50415,-221.24663,569.0
-117.091125,-222.45517,567.0
-116.88462,-224.04556,566.0
-116.88462,-226.02826,566.0
-116.67811,-227.60814,565.0
-116.67811,-229.58733,565.0
-116.67811,-231.56651,565.0
-123.63296,-117.33336,609.0
-123.63296,-119.46668,609.0
-123.63296,-121.60002,609.0
-123.22693,-123.326996,607.0
-123.02392,-125.24665,606.0
-123.02392,-127.36947,606.0
-123.22693,-129.70596,607.0
-123.02392,-131.61511,606.0
-122.82091,-133.51726,605.0
-122.21188,-134.96399,602.0
-121.80586,-136.6174,600.0
-121.60286,-138.48802,599.0
-121.60286,-140.5863,599.0
-122.21188,-143.39926,602.0
-122.21188,-145.50807,602.0
-122.21188,-147.61688,602.0
-122.21188,-149.7257,602.0
-122.21188,-151.8345,602.0
-122.00887,-153.68759,601.0
-121.80586,-155.53368,600.0
-121.60286,-157.37276,599.0
-124.24198,-162.93204,612.0
-123.42995,-163.99695,608.0
-123.02392,-165.5803,606.0
-122.82091,-167.42639,605.0
-122.82091,-169.54572,605.0
-122.82091,-171.66502,605.0
-122.82091,-173.78435,605.0
-122.82091,-175.9037,605.0
-122.617905,-177.72876,604.0
-122.21188,-179.24907,602.0
-122.00887,-181.05661,601.0
-122.00887,-183.16193,601.0
-122.00887,-185.26723,601.0
-122.21188,-187.68431,602.0
-122.21188,-189.79312,602.0
-122.00887,-191.58316,601.0
-121.80586,-193.3662,600.0
-120.79081,-193.8391,595.0
-120.58781,-195.5941,594.0
-120.384796,-197.3421,593.0
-120.384796,-199.41937,593.0
-120.58781,-201.83646,594.0
-120.384796,-203.57397,593.0
-120.181786,-205.30446,592.0
-120.384796,-207.72855,593.0
-118.76071,-206.9754,585.0
-117.74567,-207.23811,580.0
-117.94868,-209.63068,581.0
-117.94868,-211.66591,581.0
-117.94868,-213.70117,581.0
-117.94868,-215.73642,581.0
-117.54266,-217.022,579.0
-117.13664,-218.29361,577.0
-116.3246,-218.78752,573.0
-115.71557,-219.63876,570.0
-115.71557,-221.63548,570.0
-115.309555,-222.84752,568.0
-114.90353,-224.04556,566.0
-114.90353,-226.02826,566.0
-114.90353,-228.01097,566.0
-114.90353,-229.99368,566.0
-114.90353,-231.9764,566.0
-121.301834,-117.140686,608.0
-121.501335,-119.46668,609.0
-121.501335,-121.60002,609.0
-121.102325,-123.326996,607.0
-121.102325,-125.45332,607.0
-121.301834,-127.789825,608.0
-121.301834,-129.91965,608.0
-121.102325,-131.8323,607.0
-120.70331,-133.51726,605.0
-119.70576,-134.5156,600.0
-119.50624,-136.38971,599.0
-119.50624,-138.48802,599.0
-119.905266,-141.05571,601.0
-120.70331,-144.11388,605.0
-120.30428,-145.74979,603.0
-120.30428,-147.86209,603.0
-120.104774,-149.7257,602.0
-120.104774,-151.8345,602.0
-119.905266,-153.68759,601.0
-119.905266,-155.7929,601.0
-122.6984,-161.57637,615.0
-122.29938,-163.19826,613.0
-121.501335,-164.26668,609.0
-121.102325,-165.85353,607.0
-120.90282,-167.70312,606.0
-120.90282,-169.82594,606.0
-120.90282,-171.94876,606.0
-120.70331,-173.78435,605.0
-120.70331,-175.9037,605.0
-120.50379,-177.72876,604.0
-120.30428,-179.54683,603.0
-119.905266,-181.05661,601.0
-121.301834,-185.29526,608.0
-121.102325,-187.11682,607.0
-120.70331,-188.61961,605.0
-120.30428,-190.10838,603.0
-120.104774,-191.90193,602.0
-120.104774,-194.01074,602.0
-120.104774,-196.11955,602.0
-119.30673,-196.91122,598.0
-118.90772,-198.34045,596.0
-118.90772,-200.42824,596.0
-118.90772,-202.51604,596.0
-118.70821,-204.26056,595.0
-118.5087,-205.99805,594.0
-118.5087,-208.07884,594.0
-118.30919,-209.80582,593.0
-117.71066,-210.81119,590.0
-117.51115,-212.51715,589.0
-116.513596,-212.75885,584.0
-115.91508,-213.70117,581.0
-115.51605,-214.99377,579.0
-115.31654,-216.64719,578.0
-114.91753,-217.91527,576.0
-114.71802,-219.55118,575.0
-114.119484,-220.40942,572.0
-113.720474,-221.63548,570.0
-113.52096,-223.23985,569.0
-113.32145,-224.83725,568.0
-113.12194,-226.42761,567.0
-112.92243,-228.01097,566.0
-112.72292,-229.58733,565.0
-112.72292,-231.56651,565.0
-112.72292,-233.54572,565.0
-119.36975,-121.60002,609.0
-119.36975,-123.733345,609.0
-119.173744,-125.66,608.0
-119.173744,-127.789825,608.0
-119.173744,-129.91965,608.0
-119.173744,-132.04948,608.0
-118.97773,-133.95863,607.0
-118.3897,-135.41237,604.0
-117.99768,-137.0728,602.0
-117.80168,-138.95041,601.0
-118.58572,-141.99452,605.0
-118.78172,-144.35208,606.0
-118.3897,-145.99149,604.0
-118.193695,-147.86209,603.0
-117.99768,-149.7257,602.0
-117.80168,-151.58228,601.0
-117.80168,-153.68759,601.0
-117.99768,-156.05212,602.0
-120.74182,-161.8391,616.0
-120.54581,-163.73071,615.0
-119.76177,-164.80614,611.0
