x,y,z
-153.22337,-167.47194,576.0
-153.22337,-169.48967,576.0
-156.14952,-178.89526,587.0
-155.08546,-179.71848,583.0
-155.08546,-181.76071,583.0
-154.02142,-182.54189,579.0
-154.02142,-184.57011,579.0
-154.55344,-187.24292,581.0
-154.81946,-189.60394,582.0
-154.81946,-191.6427,582.0
-156.94756,-196.34373,590.0
-156.41554,-197.73793,588.0
-156.41554,-199.7977,588.0
-156.14952,-201.5142,587.0
-156.14952,-203.57047,587.0
-155.6175,-204.92613,585.0
-155.35149,-206.6216,584.0
-155.35149,-208.66734,584.0
-155.08546,-210.3523,583.0
-154.81946,-212.03023,582.0
-154.28743,-213.33334,580.0
-153.4894,-214.25113,577.0
-152.95735,-215.52272,575.0
-152.69136,-217.15863,574.0
-152.42534,-218.78752,573.0
-151.89331,-220.02408,571.0
-151.62729,-221.63548,570.0
-150.82927,-222.45517,567.0
-150.56325,-224.04556,566.0
-150.29723,-225.62892,565.0
-150.29723,-227.60814,565.0
-149.76521,-228.77463,563.0
-155.35149,-239.35373,584.0
-154.81946,-240.57275,582.0
-152.25732,-148.31747,580.0
-152.51984,-150.60844,581.0
-152.51984,-152.64369,581.0
-152.78235,-154.94518,582.0
-152.78235,-156.98392,582.0
-152.78235,-159.02267,582.0
-151.7323,-161.9792,578.0
-151.46979,-163.7202,577.0
-151.46979,-165.74142,577.0
-151.46979,-167.7627,577.0
-152.78235,-171.2552,582.0
-152.78235,-173.29395,582.0
-153.30737,-175.93521,584.0
-153.04486,-177.67621,583.0
-152.51984,-179.10193,581.0
-152.51984,-181.13718,581.0
-152.51984,-183.17242,581.0
-152.78235,-185.52646,582.0
-152.51984,-187.24292,581.0
-155.66998,-193.18753,593.0
-155.40747,-194.93553,592.0
-154.88245,-196.34373,590.0
-154.61993,-198.07423,589.0
-154.35742,-199.7977,588.0
-154.09491,-201.5142,587.0
-153.8324,-203.22368,586.0
-153.56989,-204.92613,585.0
-153.56989,-206.9754,585.0
-153.56989,-209.02464,585.0
-153.04486,-210.3523,583.0
-153.04486,-212.39455,583.0
-152.25732,-213.33334,580.0
-151.46979,-214.25113,577.0
-151.46979,-216.27237,577.0
-150.94476,-217.53696,575.0
-150.68225,-219.16936,574.0
-150.15723,-220.40942,572.0
-149.6322,-221.63548,570.0
-149.10718,-222.84752,568.0
-148.58215,-224.04556,566.0
-148.31964,-225.62892,565.0
-148.05713,-227.20528,564.0
-147.79462,-228.77463,563.0
-154.35742,-240.99312,588.0
-147.00708,-231.47896,560.0
-150.74524,-150.86766,582.0
-150.48624,-152.64369,581.0
-150.74524,-154.94518,582.0
-149.7092,-164.00394,578.0
-149.7092,-166.02869,578.0
-150.74524,-169.21645,582.0
-151.26326,-171.8437,584.0
-151.26326,-173.88947,584.0
-151.00426,-175.63396,583.0
-151.00426,-177.67621,583.0
-150.48624,-179.10193,581.0
-150.74524,-181.44894,582.0
-150.48624,-183.17242,581.0
-153.33537,-188.71419,592.0
-153.59438,-191.11024,593.0
-153.8534,-193.5133,594.0
-153.59438,-195.26482,593.0
-153.59438,-197.3421,593.0
-153.07635,-198.7468,591.0
-152.81735,-200.47728,590.0
-152.29932,-201.8575,588.0
-152.04031,-203.57047,587.0
-151.5223,-204.92613,585.0
-151.5223,-206.9754,585.0
-151.5223,-209.02464,585.0
-151.5223,-211.07391,585.0
-151.26326,-212.75885,584.0
-149.9682,-212.96553,579.0
-149.7092,-214.62245,578.0
-149.45018,-216.27237,577.0
-149.19118,-217.91527,576.0
-148.93216,-219.55118,575.0
-148.41412,-220.79477,573.0
-147.6371,-221.63548,570.0
-147.11906,-222.84752,568.0
-146.60104,-224.04556,566.0
-146.34204,-225.62892,565.0
-146.08301,-227.20528,564.0
-145.565,-228.36827,562.0
-145.30598,-229.92712,561.0
-145.04698,-231.47896,560.0
-149.2192,-149.34035,584.0
-149.2192,-151.38611,584.0
-148.96367,-153.16914,583.0
-149.47469,-155.74385,585.0
-149.2192,-157.52339,584.0
-148.70816,-165.13892,582.0
-148.96367,-167.46492,583.0
-149.2192,-169.79796,584.0
-149.2192,-171.8437,584.0
-149.2192,-173.88947,584.0
-148.96367,-175.63396,583.0
-148.96367,-177.67621,583.0
-148.96367,-179.71848,583.0
-148.96367,-181.76071,583.0
-151.51878,-186.95567,593.0
-151.51878,-189.03296,593.0
-151.7743,-191.43253,594.0
-152.02982,-193.8391,595.0
-151.51878,-195.26482,593.0
-151.51878,-197.3421,593.0
-151.00778,-198.7468,591.0
-150.75226,-200.47728,590.0
-150.24123,-201.8575,588.0
-149.98572,-203.57047,587.0
-149.47469,-204.92613,585.0
-149.47469,-206.9754,585.0
-149.47469,-209.02464,585.0
-149.73021,-211.43472,586.0
-149.73021,-213.48749,586.0
-149.47469,-215.17242,585.0
-147.94162,-214.99377,579.0
-147.6861,-216.64719,578.0
-147.6861,-218.67194,578.0
-147.6861,-220.69667,578.0
-147.1751,-221.95076,576.0
-146.40854,-222.80197,573.0
-146.15303,-224.41687,572.0
-145.3865,-225.23308,569.0
-144.61996,-226.02826,566.0
-144.36444,-227.60814,565.0
-143.85342,-228.77463,563.0
-143.59792,-230.33698,562.0
-143.34239,-231.8923,561.0
-146.67105,-144.7514,582.0
-146.92307,-147.04239,583.0
-147.17508,-149.34035,584.0
-147.17508,-151.38611,584.0
-146.92307,-153.16914,583.0
-147.4271,-155.74385,585.0
-147.17508,-157.52339,584.0
-149.44319,-164.10555,593.0
-147.6791,-166.27388,586.0
-147.4271,-168.03941,585.0
-147.4271,-170.0887,585.0
-147.4271,-172.13795,585.0
-147.17508,-173.88947,584.0
-146.92307,-175.63396,583.0
-146.67105,-177.37144,582.0
-146.92307,-179.71848,583.0
-150.19922,-185.81369,596.0
-149.69519,-187.27095,594.0
-149.69519,-189.35173,594.0
-149.94722,-191.7548,595.0
-150.19922,-194.16487,596.0
-149.69519,-195.5941,594.0
-149.69519,-197.67488,594.0
-149.19118,-199.0831,592.0
-148.68715,-200.47728,590.0
-148.18314,-201.8575,588.0
-147.9311,-203.57047,587.0
-147.6791,-205.27643,586.0
-147.6791,-207.3292,586.0
-147.9311,-209.73927,587.0
-147.9311,-211.79553,587.0
-148.18314,-214.21611,588.0
-147.9311,-215.90807,587.0
-146.16704,-215.36508,580.0
-145.91501,-217.022,579.0
-145.66301,-218.67194,578.0
-145.66301,-220.69667,578.0
-145.411,-222.33607,577.0
-144.65495,-223.1908,574.0
-144.65495,-225.20152,574.0
-144.40295,-226.81644,573.0
-143.89891,-228.02498,571.0
-143.3949,-229.21951,569.0
-142.89087,-230.40004,567.0
-141.88283,-230.74681,563.0
-141.3788,-231.8923,561.0
-145.3795,-141.39903,585.0
-144.88248,-142.95787,583.0
-144.63397,-144.7514,582.0
-144.88248,-147.04239,583.0
-145.131,-149.34035,584.0
-145.3795,-151.64532,585.0
-145.3795,-153.6946,585.0
-145.87653,-156.2763,587.0
-146.87057,-159.4115,591.0
-146.87057,-161.48178,591.0
-146.87057,-163.55206,591.0
-146.62206,-165.3421,590.0
-145.87653,-166.55763,587.0
-145.628,-168.32664,586.0
-145.628,-170.37946,586.0
-145.3795,-172.13795,585.0
-145.3795,-174.18723,585.0
-145.3795,-176.23648,585.0
-145.3795,-178.28572,585.0
-147.61612,-183.10938,594.0
-148.11313,-185.81369,596.0
-148.36165,-188.21677,597.0
-148.11313,-189.98929,596.0
-148.36165,-192.39935,597.0
-148.11313,-194.16487,596.0
-147.61612,-195.5941,594.0
-147.61612,-197.67488,594.0
-147.3676,-199.41937,593.0
-146.87057,-200.81708,591.0
-146.62206,-202.5441,590.0
-146.37355,-204.26407,589.0
-146.12505,-205.97704,588.0
-146.12505,-208.0368,588.0
-146.37355,-210.45389,589.0
-146.12505,-212.15634,588.0
-146.12505,-214.21611,588.0
-145.87653,-215.90807,587.0
-145.3795,-217.2217,585.0
-144.13693,-217.39685,580.0
-143.88844,-219.05025,579.0
-143.88844,-221.0785,579.0
-143.3914,-222.33607,577.0
-142.89438,-223.57965,575.0
-142.64587,-225.20152,574.0
-142.64587,-227.2123,574.0
-142.39735,-228.82368,573.0
-141.90033,-230.0252,571.0
-141.4033,-231.2127,569.0
-140.90628,-232.38623,567.0
-140.16075,-233.13239,564.0
-143.08688,-141.15732,584.0
-142.84187,-142.95787,583.0
-142.59686,-144.7514,582.0
-142.59686,-146.79016,582.0
-142.84187,-149.08464,583.0
-143.08688,-151.38611,584.0
-143.08688,-153.43187,584.0
-143.5769,-156.01009,586.0
-144.80197,-159.4115,591.0
-144.80197,-161.48178,591.0
-144.55696,-163.27533,590.0
-144.31194,-165.06186,589.0
-144.31194,-167.12512,589.0
-143.82191,-168.6139,587.0
-143.5769,-170.37946,586.0
-143.3319,-172.13795,585.0
-143.3319,-174.18723,585.0
-143.5769,-176.53773,586.0
-146.76205,-182.5524,599.0
-146.27203,-184.03418,597.0
-146.27203,-186.12546,597.0
-146.51704,-188.53203,598.0
-146.27203,-190.30806,597.0
-146.27203,-192.39935,597.0
-146.02702,-194.16487,596.0
-145.78201,-195.92339,595.0
-145.537,-197.67488,594.0
-145.29199,-199.41937,593.0
-145.04698,-201.15688,592.0
-145.04698,-203.23068,592.0
-144.31194,-204.26407,589.0
-144.55696,-206.67764,590.0
-144.80197,-209.09822,591.0
-144.55696,-210.81119,590.0
-144.31194,-212.51715,589.0
-144.31194,-214.58043,589.0
-144.06693,-216.27588,588.0
-143.08688,-216.85036,584.0
-142.35185,-217.77167,581.0
-142.35185,-219.8069,581.0
-141.86183,-221.0785,579.0
-141.3718,-222.33607,577.0
-140.63676,-223.1908,574.0
-140.63676,-225.20152,574.0
-140.63676,-227.2123,574.0
-140.39175,-228.82368,573.0
-139.90173,-230.0252,571.0
-139.1667,-230.80638,568.0
-138.67667,-231.9764,566.0
-138.18665,-233.13239,564.0
-141.5258,-139.58798,586.0
-141.04279,-141.15732,584.0
-140.80127,-142.95787,583.0
-140.55975,-144.7514,582.0
-140.55975,-146.79016,582.0
-141.04279,-149.34035,584.0
-141.28429,-151.64532,585.0
-141.5258,-153.95732,586.0
-141.5258,-156.01009,586.0
-143.45789,-160.2207,594.0
-142.25034,-160.9353,589.0
-142.49185,-163.27533,590.0
-142.25034,-165.06186,589.0
-142.25034,-167.12512,589.0
-142.25034,-169.1884,589.0
-141.76732,-170.6702,587.0
-141.04279,-171.8437,584.0
-141.04279,-173.88947,584.0
-145.14848,-181.05661,601.0
-144.90697,-182.85716,600.0
-144.66545,-184.6507,599.0
-144.42393,-186.43723,598.0
-144.42393,-188.53203,598.0
-144.42393,-190.62683,598.0
-144.18243,-192.39935,597.0
-143.94092,-194.16487,596.0
-143.69942,-195.92339,595.0
-143.45789,-197.67488,594.0
-143.45789,-199.75568,594.0
-143.45789,-201.83646,594.0
-143.69942,-204.26056,595.0
-143.69942,-206.34486,595.0
-143.45789,-208.07884,594.0
-142.73335,-209.09822,591.0
-142.49185,-210.81119,590.0
-142.25034,-212.51715,589.0
-142.25034,-214.58043,589.0
-142.25034,-216.64369,589.0
-141.76732,-217.96432,587.0
-140.55975,-218.14648,582.0
-140.31824,-219.8069,581.0
-139.83522,-221.0785,579.0
-139.3522,-222.33607,577.0
-138.62767,-223.1908,574.0
-138.62767,-225.20152,574.0
-138.62767,-227.2123,574.0
-138.38615,-228.82368,573.0
-138.14464,-230.42805,572.0
-137.4201,-231.2127,569.0
-136.69557,-231.9764,566.0
-136.45406,-233.54572,565.0
-139.47472,-139.58798,586.0
-138.99869,-141.15732,584.0
-138.76068,-142.95787,583.0
-138.52267,-144.7514,582.0
-138.28465,-146.53795,581.0
-138.52267,-148.82892,582.0
-138.99869,-151.38611,584.0
-139.47472,-153.95732,586.0
-139.47472,-156.01009,586.0
-139.95074,-158.60231,588.0
-140.18875,-160.9353,589.0
-140.18875,-162.99858,589.0
-140.42676,-165.3421,590.0
-140.66476,-167.69261,591.0
-140.90279,-170.05014,592.0
-141.1408,-172.41469,593.0
-141.6168,-175.08049,595.0
-141.85483,-177.46252,596.0
-142.80687,-180.75536,600.0
-143.04489,-183.16193,601.0
-142.80687,-184.95897,600.0
-142.80687,-187.06078,600.0
-142.33086,-188.53203,598.0
-142.33086,-190.62683,598.0
-142.09283,-192.39935,597.0
-141.85483,-194.16487,596.0
-141.6168,-195.92339,595.0
-141.37881,-197.67488,594.0
-141.6168,-200.09195,595.0
-141.6168,-202.17625,595.0
-141.6168,-204.26056,595.0
-141.6168,-206.34486,595.0
-141.37881,-208.07884,594.0
-140.66476,-209.09822,591.0
-140.42676,-210.81119,590.0
-140.18875,-212.51715,589.0
-140.18875,-214.58043,589.0
-140.18875,-216.64369,589.0
-139.71272,-217.96432,587.0
-138.76068,-218.52132,583.0
-138.52267,-220.18523,582.0
-138.28465,-221.84215,581.0
-137.80864,-223.10675,579.0
-137.57062,-224.74614,578.0
-137.0946,-225.98622,576.0
-136.61858,-227.2123,574.0
-136.38057,-228.82368,573.0
-136.14255,-230.42805,572.0
-135.66653,-231.61906,570.0
-134.47647,-231.56651,565.0
-134.23846,-233.13239,564.0
-136.48557,-128.44139,582.0
-136.95459,-139.11157,584.0
-136.72008,-140.91562,583.0
-136.48557,-142.71266,582.0
-136.48557,-144.7514,582.0
-136.25105,-146.53795,581.0
-136.48557,-148.82892,582.0
-136.48557,-150.86766,582.0
-136.48557,-152.90642,582.0
-137.1891,-155.74385,585.0
-137.65813,-158.33258,587.0
-138.12714,-160.9353,589.0
-138.12714,-162.99858,589.0
-138.36166,-165.3421,590.0
-138.59616,-167.69261,591.0
-139.06519,-170.33739,593.0
-139.2997,-172.70544,594.0
-139.53421,-175.08049,595.0
-140.94128,-178.95131,601.0
-141.17578,-181.35788,602.0
-141.17578,-183.46669,602.0
-140.94128,-185.26723,601.0
-140.94128,-187.37254,601.0
-140.47224,-188.8473,599.0
-140.23775,-190.62683,598.0
-139.53421,-191.7548,595.0
-139.53421,-193.8391,595.0
-140.00323,-196.58195,597.0
-140.00323,-198.67323,597.0
-140.00323,-200.76454,597.0
-140.00323,-202.85583,597.0
-140.00323,-204.94714,597.0
-139.53421,-206.34486,595.0
-139.2997,-208.07884,594.0
-138.59616,-209.09822,591.0
-138.36166,-210.81119,590.0
-138.36166,-212.87796,590.0
-138.12714,-214.58043,589.0
-138.12714,-216.64369,589.0
-138.12714,-218.70697,589.0
-137.1891,-219.27095,585.0
-136.48557,-220.18523,582.0
-136.25105,-221.84215,581.0
-136.25105,-223.87741,581.0
-136.01654,-225.52383,580.0
-135.54752,-226.77087,578.0
-135.07849,-228.00397,576.0
-134.844,-229.62234,575.0
-134.60947,-231.23375,574.0
-134.37495,-232.83812,573.0
-134.60947,-235.2552,574.0
-132.49887,-233.54572,565.0
-134.44847,-128.44139,582.0
-134.44847,-130.48013,582.0
-134.67949,-132.74658,583.0
-134.91049,-135.02003,584.0
-134.91049,-137.06578,584.0
-134.67949,-138.87337,583.0
-134.44847,-140.67392,582.0
-134.21747,-142.46745,581.0
-133.98645,-144.25398,580.0
-134.21747,-146.53795,581.0
-133.75545,-148.06175,579.0
-133.75545,-150.09,579.0
-134.21747,-152.64369,581.0
-135.14151,-155.74385,585.0
-135.83455,-158.60231,588.0
-135.83455,-160.66208,588.0
-136.06555,-162.99858,589.0
-136.29657,-165.3421,590.0
-138.83769,-170.53004,601.0
-136.9896,-170.33739,593.0
-137.22061,-172.70544,594.0
-137.22061,-174.78622,594.0
-136.52759,-175.97375,591.0
-139.0687,-181.35788,602.0
-139.0687,-183.46669,602.0
-138.83769,-185.26723,601.0
-138.83769,-187.37254,601.0
-138.37566,-188.8473,599.0
-138.14465,-190.62683,598.0
-137.22061,-191.43253,594.0
-137.45161,-193.8391,595.0
-137.91364,-196.58195,597.0
-137.91364,-198.67323,597.0
-138.14465,-201.10081,598.0
-138.14465,-203.19562,598.0
-138.14465,-205.29045,598.0
-137.91364,-207.03845,597.0
-137.45161,-208.42914,595.0
-136.75859,-209.45203,592.0
-136.52759,-211.16849,591.0
-136.29657,-212.87796,590.0
-136.06555,-214.58043,589.0
-136.06555,-216.64369,589.0
-135.83455,-218.33566,588.0
-135.37253,-219.64577,586.0
-134.67949,-220.56357,583.0
-134.44847,-222.22397,582.0
-134.21747,-223.87741,581.0
-134.21747,-225.91266,581.0
-133.75545,-227.16322,579.0
-133.29343,-228.3998,577.0
-133.06241,-230.0217,576.0
-132.8314,-231.6366,575.0
-132.8314,-233.65083,575.0
-132.60039,-235.2552,574.0
-130.9833,-234.37242,567.0
-131.95634,-119.873024,580.0
-132.18385,-122.11495,581.0
-132.18385,-124.15021,581.0
-132.18385,-126.18545,581.0
-132.41138,-128.44139,582.0
-132.41138,-130.48013,582.0
-132.63889,-132.74658,583.0
-132.41138,-134.55763,582.0
-132.41138,-136.59639,582.0
-132.41138,-138.63516,582.0
-132.18385,-140.4322,581.0
-131.95634,-142.22224,580.0
-131.72884,-144.00526,579.0
-131.50133,-145.7813,578.0
-131.50133,-147.80603,578.0
-131.50133,-149.83078,578.0
-134.45897,-159.4115,591.0
-134.23146,-161.20856,590.0
-134.45897,-163.55206,591.0
-136.73409,-168.42474,601.0
-136.73409,-170.53004,601.0
-136.73409,-172.63535,601.0
-135.82404,-173.57768,597.0
-134.45897,-173.90347,591.0
-134.23146,-175.676,590.0
-136.9616,-181.35788,602.0
-136.9616,-183.46669,602.0
-136.73409,-185.26723,601.0
-136.73409,-187.37254,601.0
-136.50656,-189.16258,600.0
-136.05154,-190.62683,598.0
-135.1415,-191.43253,594.0
-135.36902,-193.8391,595.0
-136.05154,-196.91122,598.0
-135.82404,-198.67323,597.0
-136.27905,-201.43712,599.0
-136.05154,-203.19562,598.0
-136.05154,-205.29045,598.0
-136.05154,-207.38525,598.0
-135.59653,-208.77945,596.0
-134.68648,-209.45203,592.0
-134.68648,-211.5258,592.0
-134.45897,-213.23878,591.0
-134.23146,-214.94473,590.0
-134.00395,-216.64369,589.0
-133.54892,-217.96432,587.0
-133.32141,-219.64577,586.0
-133.0939,-221.32022,585.0
-132.63889,-222.6058,583.0
-132.41138,-224.26274,582.0
-132.18385,-225.91266,581.0
-131.72884,-227.16322,579.0
-131.50133,-228.79565,578.0
-131.04631,-230.0217,576.0
-130.81879,-231.6366,575.0
-130.81879,-233.65083,575.0
-130.59128,-235.2552,574.0
-130.36377,-236.85257,573.0
-129.25421,-82.87073,577.0
-129.25421,-84.89197,577.0
-129.25421,-86.9132,577.0
-129.25421,-88.93443,577.0
-129.47823,-91.113304,578.0
-129.47823,-113.38545,578.0
-129.70224,-115.60987,579.0
-129.92624,-117.841286,580.0
-129.92624,-119.873024,580.0
-129.92624,-121.90477,580.0
-129.92624,-123.93652,580.0
-130.15025,-126.18545,581.0
-130.15025,-128.2207,581.0
-130.37427,-130.48013,582.0
-130.37427,-132.51888,582.0
-130.37427,-134.55763,582.0
-130.37427,-136.59639,582.0
-130.37427,-138.63516,582.0
-130.15025,-140.4322,581.0
-129.92624,-142.22224,580.0
-129.70224,-144.00526,579.0
-129.70224,-146.03352,579.0
-129.70224,-148.06175,579.0
-132.16635,-161.20856,590.0
-132.39035,-163.55206,591.0
-134.63046,-168.42474,601.0
-134.63046,-170.53004,601.0
-134.63046,-172.63535,601.0
-132.16635,-173.60922,590.0
-134.63046,-183.16193,601.0
-134.63046,-185.26723,601.0
-134.40646,-187.06078,600.0
-134.18245,-188.8473,599.0
-133.95844,-190.62683,598.0
-132.83838,-191.11024,593.0
-133.5104,-194.16487,596.0
-134.18245,-197.24051,599.0
-134.63046,-200.0044,601.0
-134.63046,-202.10968,601.0
-134.63046,-204.215,601.0
-134.63046,-206.32034,601.0
-134.18245,-207.73204,599.0
-133.73442,-209.12975,597.0
-133.0624,-210.15962,594.0
-133.0624,-212.24042,594.0
-132.83838,-213.96039,593.0
-132.39035,-215.30905,591.0
-132.16635,-217.0115,590.0
-131.94234,-218.70697,589.0
-131.49432,-220.0206,587.0
-131.0463,-221.32022,585.0
-130.8223,-222.98766,584.0
-130.37427,-224.26274,582.0
-130.15025,-225.91266,581.0
-129.70224,-227.16322,579.0
-129.25421,-228.3998,577.0
-129.0302,-230.0217,576.0
-128.80618,-231.6366,575.0
-128.80618,-233.65083,575.0
-128.58218,-235.2552,574.0
-128.13416,-236.43921,572.0
-126.7936,-60.426933,575.0
-127.014114,-62.549755,576.0
-126.7936,-64.45539,575.0
-126.7936,-66.46962,575.0
-126.7936,-68.48385,575.0
-127.23463,-76.80703,577.0
-127.45514,-78.964874,578.0
